agentId	originRegionId	isMale	educationLevel	age	isHispanic	race	indiv_census_income	hh_census_income	householdInProvince	reportingRate	reportingRates_Single	family:numberOfPeople	family:haveKids	interest	joviality	jovialityBase	foodNeed:fullnessReachTimeInMinutes	foodNeed:keepingFullTimeInMinutes	foodNeed:hungryTreshold	foodNeed:starvingTreshold	foodNeed:appetite	
237	2	true	Bachelors	57.083333333333336	false	WhiteOnly	50268	5659	true	0.6720990985064282	[0.8,0.5,0.8,0.3,0.3]	3	true	G	0.0365216972446013	0.0	45.54333477361608	151.08666954723216	39.63777681758928	0.0	0.4818888408794639	
238	2	false	Graduate	30.083333333333332	false	WhiteOnly	33244	4880	true	0.5672894400869586	[0.5,0.8,0.8,0.3,0.3]	3	true	C	0.6876048267648528	0.0	37.75756175555204	135.5151235111041	44.828292162965305	0.0	0.7414146081482653	
239	2	false	Graduate	29.083333333333332	false	WhiteOnly	88144	140917	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	3	true	I	0.46898933642704	0.0	37.28585872805942	134.57171745611885	45.14276084796039	0.0	0.7571380423980194	
240	2	true	Graduate	26.083333333333332	false	WhiteOnly	265064	5884	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	3	true	E	0.7047510118537851	0.0	49.5	159.0	37.0	0.0	0.35	
241	2	true	Bachelors	20.083333333333332	false	WhiteOnly	64859	198907	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	3	true	H	0.2290524328672855	0.0	51.21275431726997	162.42550863453994	35.858163788486685	0.0	0.29290818942433433	
242	2	false	Bachelors	58.083333333333336	false	WhiteOnly	215775	92831	true	0.9204234728229821	[0.8,0.8,0.8,0.8,0.3]	2	false	J	0.7258682983954832	0.0	47.536428703981215	155.07285740796243	38.309047530679194	0.0	0.41545237653395956	
243	2	true	Bachelors	29.083333333333332	false	WhiteOnly	56196	395907	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	2	false	F	0.7658973833532532	0.0	36.102118633655536	132.20423726731107	45.93192091089631	0.0	0.7965960455448156	
244	2	true	Bachelors	21.083333333333332	false	Other	439751	155238	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	2	false	G	0.06193609327671923	0.0	44.869576076329956	149.73915215265993	40.086949282446696	0.0	0.5043474641223348	
245	2	false	Bachelors	34.083333333333336	false	AmerIndianOnly	65627	129970	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	2	false	B	0.8532023149221163	0.0	44.46084271743656	148.92168543487313	40.35943818837563	0.0	0.5179719094187814	
246	2	false	Graduate	34.083333333333336	false	WhiteOnly	478432	119512	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	C	0.6102663309787333	0.0	50.276108567209334	160.55221713441867	36.48259428852711	0.0	0.3241297144263554	
247	2	false	Bachelors	21.083333333333332	true	WhiteOnly	75610	186129	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	F	0.47691878249018826	0.0	36.97316336970236	133.94632673940473	45.35122442019842	0.0	0.7675612210099211	
248	2	false	Bachelors	30.083333333333332	false	Plus2Races	61435	190672	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	2	false	E	0.5410873816929701	0.0	51.79511484333737	163.59022968667475	35.46992343777508	0.0	0.2734961718887542	
249	2	false	Graduate	23.083333333333332	false	WhiteOnly	235312	78479	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	J	0.4526298337891641	0.0	44.378379346989824	148.75675869397963	40.414413768673455	0.0	0.5207206884336726	
250	2	false	Bachelors	21.083333333333332	false	AsianOnly	78065	154952	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	I	0.4183767982670651	0.0	49.5	159.0	37.0	0.0	0.35	
251	2	false	Graduate	33.083333333333336	false	BlackOnly	70165	186816	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	2	false	F	0.8910158399702345	0.0	39.594282420430744	139.1885648408615	43.60381171971284	0.0	0.680190585985642	
252	2	false	Bachelors	28.083333333333332	false	WhiteOnly	92742	393392	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	D	0.4158679795214415	0.0	53.532077485686685	167.06415497137337	34.31194834287554	0.0	0.21559741714377711	
253	2	false	HighSchoolOrCollege	27.083333333333332	false	WhiteOnly	77295	62194	true	0.7640915534102196	[0.3,0.8,0.3,0.8,0.3]	2	false	G	0.6055048153835579	0.0	52.454712117877165	164.90942423575433	35.03019192141522	0.0	0.2515095960707611	
254	2	false	Graduate	33.083333333333336	false	WhiteOnly	82610	2270	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	A	0.7790084261910161	0.0	48.87865433002774	157.7573086600555	37.41423044664817	0.0	0.37071152233240856	
255	2	false	HighSchoolOrCollege	33.083333333333336	false	AsianOnly	57959	114896	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	2	false	I	0.8036663407321583	0.0	37.79253242397323	135.58506484794646	44.80497838401785	0.0	0.7402489192008925	
256	2	false	Bachelors	29.083333333333332	false	AsianOnly	86275	46943	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	E	0.013509317933816156	0.0	52.6225575010646	165.2451150021292	34.91829499929027	0.0	0.2459147499645133	
257	2	false	Graduate	32.083333333333336	false	WhiteOnly	87240	97055	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	J	0.7602756216006087	0.0	41.90214986735206	143.8042997347041	42.06523342176529	0.0	0.6032616710882647	
258	2	false	Graduate	20.083333333333332	false	BlackOnly	235738	162571	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	D	0.5165711018180681	0.0	42.77520731701569	145.55041463403137	41.48319512198954	0.0	0.5741597560994769	
259	2	false	Bachelors	27.083333333333332	false	WhiteOnly	383253	121061	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	F	0.746214227348853	0.0	51.72176763516812	163.44353527033624	35.518821576554586	0.0	0.27594107882772917	
260	2	true	Graduate	37.083333333333336	false	AsianOnly	31097	88709	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	H	0.944844475551987	0.0	47.74619079190969	155.4923815838194	38.16920613872687	0.0	0.4084603069363436	
261	2	false	Graduate	34.083333333333336	false	BlackOnly	91373	37353	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	2	false	C	0.43961854174122394	0.0	40.688931733920526	141.37786346784105	42.87404551071965	0.0	0.6437022755359824	
262	2	false	Graduate	22.083333333333332	false	BlackOnly	97117	2369	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	F	0.6203574371622834	0.0	38.76727408000933	137.53454816001866	44.15515061332711	0.0	0.7077575306663556	
263	2	true	Bachelors	37.083333333333336	false	WhiteOnly	53590	6084	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	2	false	J	0.001615552596215597	0.0	48.817618608403684	157.63523721680735	37.454920927730875	0.0	0.37274604638654385	
264	2	false	Bachelors	51.083333333333336	false	WhiteOnly	61836	704400	true	0.8239978151504338	[0.8,0.8,0.8,0.3,0.3]	2	false	F	0.9408818084969822	0.0	43.37004340861431	146.74008681722862	41.08663772759046	0.0	0.554331886379523	
265	2	false	Graduate	36.083333333333336	false	WhiteOnly	315578	365911	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	D	0.29533904248391285	0.0	43.39449524112745	146.78899048225492	41.07033650591504	0.0	0.5535168252957516	
266	2	false	Graduate	35.083333333333336	false	WhiteOnly	81630	123479	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	B	0.3958353708933766	0.0	42.36169394680125	144.7233878936025	41.7588707021325	0.0	0.5879435351066249	
267	2	true	Bachelors	26.083333333333332	false	WhiteOnly	81450	46150	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	H	0.39434352521731	0.0	50.26781668690738	160.53563337381476	36.48812220872841	0.0	0.32440611043642065	
268	2	false	Graduate	24.083333333333332	false	WhiteOnly	298657	60686	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	B	0.8036493911617453	0.0	37.654978275984405	135.3099565519688	44.89668114934373	0.0	0.7448340574671865	
269	2	true	Graduate	29.083333333333332	false	AsianOnly	365589	260386	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	2	false	F	0.9375593231979329	0.0	39.96095211271418	139.92190422542836	43.35936525819054	0.0	0.6679682629095272	
270	2	true	Graduate	27.083333333333332	false	WhiteOnly	36731	4211	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	2	false	D	0.12559763571400362	0.0	45.3456788975989	150.6913577951978	39.76954740160073	0.0	0.48847737008003655	
271	2	false	Graduate	28.083333333333332	false	WhiteOnly	157572	192996	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	F	0.3291982351972227	0.0	40.20486908107782	140.40973816215563	43.19675394594812	0.0	0.659837697297406	
272	2	false	Graduate	32.083333333333336	false	WhiteOnly	98832	116590	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	H	0.664293950420666	0.0	49.5	159.0	37.0	0.0	0.35	
273	2	false	Graduate	25.083333333333332	false	WhiteOnly	40565	92628	true	0.5672894400869586	[0.3,0.8,0.8,0.3,0.3]	2	false	G	0.09474147378910347	0.0	40.077492773896026	140.15498554779205	43.281671484069314	0.0	0.6640835742034658	
274	2	false	Graduate	32.083333333333336	false	WhiteOnly	215997	91966	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	G	0.23392034884634227	0.0	42.350959966133956	144.7019199322679	41.76602668924403	0.0	0.5883013344622016	
275	2	true	Bachelors	52.083333333333336	false	WhiteOnly	424129	124200	true	0.8350897188022837	[0.8,0.5,0.8,0.8,0.3]	2	false	D	0.784633159371758	0.0	40.94781761610096	141.89563523220193	42.70145492259935	0.0	0.6350727461299679	
276	2	true	Bachelors	25.083333333333332	false	WhiteOnly	84337	136786	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	D	0.2706309705733314	0.0	45.846699026364824	151.69339805272963	39.43553398242345	0.0	0.4717766991211726	
277	2	false	Bachelors	54.083333333333336	false	Plus2Races	176252	97609	true	0.97564431879636	[0.8,0.8,0.8,0.8,0.8]	2	false	F	0.0025454548837160473	0.0	51.640789332432334	163.28157866486467	35.572807111711775	0.0	0.2786403555855888	
278	2	true	Graduate	34.083333333333336	false	WhiteOnly	50695	90292	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	2	false	I	0.04633331327602863	0.0	48.64072228764824	157.28144457529646	37.57285180823451	0.0	0.3786425904117254	
279	2	true	Graduate	25.083333333333332	false	Plus2Races	76176	123890	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	2	false	G	0.024492444608520292	0.0	38.57413881226475	137.1482776245295	44.28390745849017	0.0	0.7141953729245084	
280	2	false	Graduate	43.083333333333336	false	BlackOnly	56922	82527	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	2	false	A	0.3247937070011866	0.0	48.56032790341041	157.12065580682082	37.62644806439306	0.0	0.38132240321965294	
281	2	false	Bachelors	50.083333333333336	false	WhiteOnly	50407	556082	true	0.8239978151504338	[0.8,0.8,0.8,0.3,0.3]	2	false	C	0.5486862326555911	0.0	41.26454260556694	142.52908521113386	42.49030492962204	0.0	0.6245152464811021	
282	2	true	Graduate	28.083333333333332	false	WhiteOnly	129524	1745	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	A	0.6658651504574984	0.0	53.484154225357145	166.9683084507143	34.34389718309524	0.0	0.21719485915476172	
283	2	false	Graduate	35.083333333333336	false	WhiteOnly	61594	87104	true	0.5672894400869586	[0.5,0.8,0.8,0.3,0.3]	2	false	A	0.7706778577067518	0.0	47.74733350440819	155.49466700881638	38.168444330394536	0.0	0.40842221651972693	
284	2	true	Bachelors	27.083333333333332	false	WhiteOnly	54556	2443	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	2	false	G	0.6666033056496438	0.0	42.0449589117062	144.0899178234124	41.97002739219586	0.0	0.5985013696097932	
285	2	false	Bachelors	51.083333333333336	false	WhiteOnly	52154	688461	true	0.8239978151504338	[0.8,0.8,0.8,0.3,0.3]	2	false	H	0.37298620558242945	0.0	53.147090305773006	166.294180611546	34.568606462817996	0.0	0.22843032314089973	
286	2	true	HighSchoolOrCollege	26.083333333333332	false	WhiteOnly	441019	434724	true	0.586439749074951	[0.3,0.5,0.3,0.8,0.3]	2	false	H	0.7310302016863104	0.0	41.54422450394742	143.08844900789484	42.30385033070172	0.0	0.6151925165350861	
287	2	false	Graduate	34.083333333333336	false	AsianOnly	465442	199220	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	2	false	F	0.29570215640548714	0.0	40.376823049300505	140.753646098601	43.082117967133	0.0	0.6541058983566499	
288	2	false	Graduate	28.083333333333332	true	WhiteOnly	81451	178333	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	H	0.0340474373851104	0.0	42.65788022397635	145.3157604479527	41.56141318401576	0.0	0.5780706592007883	
289	2	false	Graduate	28.083333333333332	false	WhiteOnly	87830	5166	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	C	0.09931595533170545	0.0	48.848839239002345	157.6976784780047	37.43410717399844	0.0	0.37170535869992194	
290	2	true	Graduate	28.083333333333332	false	WhiteOnly	190301	108559	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	B	0.5781132573305959	0.0	40.69731072242415	141.3946214448483	42.8684595183839	0.0	0.643422975919195	
291	2	false	Graduate	25.083333333333332	false	WhiteOnly	97436	704914	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	B	0.2829442025526617	0.0	36.95761668265514	133.91523336531029	45.36158887822991	0.0	0.7680794439114953	
292	2	false	Graduate	20.083333333333332	false	BlackOnly	69876	68272	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	2	false	B	0.4082421326131668	0.0	40.5700511040248	141.1401022080496	42.95329926398347	0.0	0.6476649631991733	
293	2	false	Graduate	43.083333333333336	false	WhiteOnly	86500	554649	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	B	0.1659412022010709	0.0	48.12500414170424	156.25000828340848	37.91666390553051	0.0	0.3958331952765255	
294	2	false	Bachelors	26.083333333333332	true	WhiteOnly	71466	373108	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	G	0.517309405237122	0.0	38.91734406075662	137.83468812151324	44.05510395949558	0.0	0.7027551979747793	
295	2	true	Bachelors	17.083333333333332	false	WhiteOnly	79190	126510	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	G	0.2575451193992495	0.0	53.54460042610883	167.08920085221766	34.30359971592745	0.0	0.21517998579637226	
296	2	false	Bachelors	36.083333333333336	false	WhiteOnly	424919	371712	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	E	0.135540745962619	0.0	48.36749209753053	156.73498419506106	37.75500526831298	0.0	0.387750263415649	
297	2	true	Bachelors	33.083333333333336	false	WhiteOnly	258217	78020	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	2	false	A	0.7324480668105676	0.0	49.68674249296638	159.37348498593275	36.87550500468908	0.0	0.34377525023445404	
298	2	true	HighSchoolOrCollege	46.083333333333336	false	WhiteOnly	29681	167193	true	0.36466425585868595	[0.5,0.5,0.3,0.3,0.3]	2	false	F	0.18224191935845013	0.0	49.60271165508406	159.20542331016813	36.93152556327729	0.0	0.3465762781638647	
299	2	false	Bachelors	30.083333333333332	false	WhiteOnly	457475	492210	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	J	0.7499648285943339	0.0	44.54803627905811	149.09607255811622	40.30130914729459	0.0	0.5150654573647296	
300	2	true	Bachelors	24.083333333333332	false	WhiteOnly	95004	117018	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	F	0.2815458222664834	0.0	50.08287762558387	160.16575525116775	36.61141491627742	0.0	0.33057074581387097	
301	2	true	Bachelors	30.083333333333332	false	BlackOnly	43650	841	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	G	0.4432803638436039	0.0	38.71816106416978	137.43632212833955	44.18789262388682	0.0	0.7093946311943408	
302	2	false	Bachelors	32.083333333333336	false	WhiteOnly	331831	80133	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	H	0.20352874945673927	0.0	52.4151935353837	164.83038707076742	35.05653764307753	0.0	0.25282688215387655	
303	2	true	Graduate	25.083333333333332	false	WhiteOnly	203117	85813	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	A	0.9174727283930053	0.0	50.05620741849117	160.11241483698234	36.62919505433922	0.0	0.3314597527169609	
304	2	true	Bachelors	21.083333333333332	false	WhiteOnly	160815	85616	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	H	0.3345137748624196	0.0	39.918895584045565	139.83779116809114	43.387402943969626	0.0	0.6693701471984812	
305	2	false	Graduate	61.083333333333336	false	AsianOnly	74590	74449	true	0.97564431879636	[0.8,0.8,0.8,0.8,0.8]	2	false	E	0.9889723482757633	0.0	40.892295746292746	141.7845914925855	42.7384695024715	0.0	0.6369234751235751	
306	2	false	Bachelors	39.083333333333336	false	BlackOnly	71740	217264	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	2	false	F	0.7323631587772719	0.0	52.616385290431666	165.23277058086333	34.92240980637889	0.0	0.24612049031894445	
307	2	true	Graduate	28.083333333333332	false	BlackOnly	66216	7317	true	0.6653085272175364	[0.3,0.5,0.8,0.3,0.8]	2	false	J	0.9307310174328673	0.0	52.52494495811659	165.04988991623318	34.98337002792227	0.0	0.24916850139611352	
308	2	true	Bachelors	44.083333333333336	false	Plus2Races	57854	109571	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	C	0.18600718356516477	0.0	43.938291200030406	147.8765824000608	40.707805866646396	0.0	0.5353902933323199	
309	2	true	Bachelors	42.083333333333336	false	WhiteOnly	71281	3258	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	2	false	H	0.21048352789015268	0.0	40.02249678776987	140.04499357553973	43.31833547482009	0.0	0.6659167737410046	
310	2	false	Graduate	28.083333333333332	false	WhiteOnly	151539	186246	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	D	0.961064744706699	0.0	48.79190212513788	157.58380425027576	37.47206524990808	0.0	0.373603262495404	
311	2	true	Graduate	21.083333333333332	false	WhiteOnly	93404	558766	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	F	0.01182456267210552	0.0	37.87696717606789	135.7539343521358	44.748688549288076	0.0	0.7374344274644037	
312	2	false	Bachelors	30.083333333333332	false	BlackOnly	463231	111862	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	2	false	I	0.18533352924997648	0.0	50.02776476536844	160.05552953073686	36.64815682308771	0.0	0.33240784115438543	
313	2	false	Bachelors	39.083333333333336	false	WhiteOnly	420597	49314	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	A	0.23210077082417224	0.0	53.278311175987874	166.55662235197573	34.48112588267475	0.0	0.22405629413373757	
314	2	false	Bachelors	21.083333333333332	false	AsianOnly	83296	107044	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	D	0.6350234967314623	0.0	36.428561393131595	132.85712278626318	45.71429240457894	0.0	0.7857146202289469	
315	2	true	HighSchoolOrCollege	35.083333333333336	false	WhiteOnly	54361	195295	true	0.36466425585868595	[0.5,0.5,0.3,0.3,0.3]	2	false	F	0.09257744732389583	0.0	50.7463674913877	161.4927349827754	36.16908833907487	0.0	0.3084544169537434	
316	2	false	Bachelors	27.083333333333332	false	WhiteOnly	262581	72369	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	H	0.535537643642903	0.0	51.6336526819442	163.2673053638884	35.57756487870387	0.0	0.2788782439351935	
317	2	false	Graduate	28.083333333333332	false	BlackOnly	445760	196457	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	D	0.10345424022653671	0.0	37.397540054240835	134.79508010848167	45.068306630506115	0.0	0.7534153315253056	
318	2	true	Graduate	36.083333333333336	false	WhiteOnly	60209	155656	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	2	false	J	0.7675287929420654	0.0	47.93617032818427	155.87234065636855	38.04255311454382	0.0	0.402127655727191	
319	2	true	Bachelors	48.083333333333336	false	WhiteOnly	51682	2220	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	2	false	D	0.9450328433055971	0.0	44.00203374270288	148.00406748540576	40.66531083819808	0.0	0.533265541909904	
320	2	false	Bachelors	33.083333333333336	false	WhiteOnly	211305	182043	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	C	0.3537215837238187	0.0	43.34833552695053	146.69667105390107	41.10110964869965	0.0	0.5550554824349824	
321	2	false	Graduate	44.083333333333336	false	WhiteOnly	451947	498562	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	H	0.48355338621403077	0.0	50.68452829988141	161.3690565997628	36.21031446674573	0.0	0.31051572333728655	
322	2	false	Graduate	41.083333333333336	false	AsianOnly	84040	66805	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	2	false	I	0.3330627096336263	0.0	37.611461953152585	135.22292390630517	44.925692031231605	0.0	0.7462846015615805	
323	2	false	Graduate	25.083333333333332	false	WhiteOnly	188411	90454	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	F	0.8925940977179104	0.0	44.000257570563996	148.000515141128	40.666494952957336	0.0	0.5333247476478667	
324	2	false	Graduate	29.083333333333332	false	WhiteOnly	285866	92910	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	H	0.10984483857997496	0.0	42.13709495616432	144.27418991232864	41.908603362557116	0.0	0.5954301681278559	
325	2	false	Bachelors	25.083333333333332	false	WhiteOnly	52223	427570	true	0.5672894400869586	[0.3,0.8,0.8,0.3,0.3]	2	false	F	0.9879886844514064	0.0	49.10470036371889	158.20940072743778	37.263533090854075	0.0	0.36317665454270365	
326	2	true	Bachelors	45.083333333333336	false	WhiteOnly	425357	95997	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	2	false	J	0.2928906911567728	0.0	40.60454858224183	141.20909716448367	42.93030094517211	0.0	0.6465150472586055	
327	2	true	Graduate	32.083333333333336	false	BlackOnly	59189	114004	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	H	0.009548215993388731	0.0	47.19061091346859	154.38122182693718	38.53959272435428	0.0	0.42697963621771373	
328	2	false	Graduate	35.083333333333336	false	WhiteOnly	314544	164807	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	F	0.14483353134881904	0.0	44.66767165891324	149.33534331782647	40.22155222739117	0.0	0.5110776113695586	
329	2	false	Graduate	30.083333333333332	false	WhiteOnly	72807	96575	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	G	0.6575450817481772	0.0	39.00293095752103	138.00586191504206	43.998046028319315	0.0	0.6999023014159658	
330	2	false	Graduate	21.083333333333332	false	WhiteOnly	457725	98421	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	F	0.1781672763217651	0.0	45.07546919954039	150.1509383990808	39.94968720030641	0.0	0.49748436001532037	
331	2	false	Graduate	27.083333333333332	false	Plus2Races	65575	186797	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	2	false	B	0.46450716972322703	0.0	46.78282828432444	153.56565656864888	38.811447810450375	0.0	0.4405723905225188	
332	2	true	HighSchoolOrCollege	31.083333333333332	false	WhiteOnly	474266	87619	true	0.586439749074951	[0.5,0.5,0.3,0.8,0.3]	2	false	E	0.024863759410520547	0.0	52.18713212669848	164.37426425339697	35.208578582201014	0.0	0.2604289291100506	
333	2	true	Graduate	33.083333333333336	false	AsianOnly	417066	411873	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	2	false	I	0.48822522302469373	0.0	50.96937966839445	161.9387593367889	36.0204135544037	0.0	0.30102067772018504	
334	2	true	Graduate	32.083333333333336	false	WhiteOnly	125887	53860	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	2	false	B	0.49875871735024746	0.0	40.75603844411478	141.51207688822956	42.829307703923476	0.0	0.641465385196174	
335	2	true	Bachelors	16.083333333333332	false	BlackOnly	86068	257387	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	2	false	H	0.8672371900625929	0.0	52.160201555151005	164.320403110302	35.226532296566	0.0	0.26132661482829994	
336	2	true	HighSchoolOrCollege	28.083333333333332	false	WhiteOnly	55981	31122	true	0.36466425585868595	[0.3,0.5,0.3,0.3,0.3]	2	false	H	0.8869536608439972	0.0	47.77061891788269	155.5412378357654	38.15292072141153	0.0	0.4076460360705768	
337	2	true	Bachelors	28.083333333333332	false	WhiteOnly	143607	166676	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	C	0.33710473052717427	0.0	45.458471306000064	150.91694261200013	39.69435246266663	0.0	0.4847176231333313	
338	2	true	Bachelors	32.083333333333336	false	WhiteOnly	419691	933459	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	2	false	C	0.04423780200042893	0.0	48.68130676996079	157.3626135399216	37.5457954866928	0.0	0.3772897743346403	
339	2	false	Graduate	26.083333333333332	false	BlackOnly	61521	145609	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	1	false	D	0.003336389081145752	0.0	46.88158400184532	153.76316800369065	38.74561066543645	0.0	0.43728053327182265	
340	2	true	Graduate	36.083333333333336	false	BlackOnly	273462	69415	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	1	false	B	0.8703429696443631	0.0	46.189225022867305	152.3784500457346	39.20718331808847	0.0	0.4603591659044233	
341	2	true	Graduate	29.083333333333332	false	WhiteOnly	17145	707940	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	1	false	D	0.25362877972433384	0.0	41.68551779727693	143.37103559455386	42.209654801815375	0.0	0.6104827400907689	
342	2	true	Graduate	26.083333333333332	false	Plus2Races	67044	93774	true	0.6653085272175364	[0.3,0.5,0.8,0.3,0.8]	1	false	B	0.6792278690202209	0.0	47.108934000237625	154.21786800047525	38.59404399984158	0.0	0.4297021999920791	
343	2	false	Bachelors	39.083333333333336	false	WhiteOnly	90477	89845	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	1	false	E	0.9613804950368958	0.0	39.132405281322534	138.26481056264507	43.91172981245164	0.0	0.6955864906225822	
344	2	false	Bachelors	33.083333333333336	false	AsianOnly	94020	566	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	1	false	C	0.19432818682134512	0.0	41.194311061217206	142.3886221224344	42.53712595918853	0.0	0.6268562979594263	
345	2	true	Graduate	26.083333333333332	false	WhiteOnly	93867	3295	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	1	false	I	0.33991733109623457	0.0	44.963336180618846	149.9266723612377	40.0244425462541	0.0	0.5012221273127051	
346	2	false	Graduate	48.083333333333336	false	WhiteOnly	60124	137521	true	0.5672894400869586	[0.5,0.8,0.8,0.3,0.3]	1	false	I	0.1649363732182777	0.0	36.014703494277526	132.02940698855505	45.99019767048165	0.0	0.7995098835240825	
