agentId	originRegionId	isMale	educationLevel	age	isHispanic	race	indiv_census_income	hh_census_income	householdInProvince	reportingRate	reportingRates_Single	family:numberOfPeople	family:haveKids	interest	joviality	jovialityBase	foodNeed:fullnessReachTimeInMinutes	foodNeed:keepingFullTimeInMinutes	foodNeed:hungryTreshold	foodNeed:starvingTreshold	foodNeed:appetite	
512	3	false	Bachelors	24.083333333333332	false	WhiteOnly	235312	48479	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	D	0.4814320226186425	0.0	37.0934077816885	134.186815563377	45.27106147887434	0.0	0.7635530739437169	
513	3	false	Bachelors	22.083333333333332	false	AsianOnly	53065	104952	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	2	false	D	0.10630537063166479	0.0	37.01879836746221	134.03759673492442	45.32080108835853	0.0	0.7660400544179263	
514	3	false	Graduate	39.083333333333336	false	BlackOnly	45165	186816	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	2	false	F	0.24587019282926947	0.0	36.75208751077888	133.50417502155776	45.49860832614741	0.0	0.7749304163073707	
515	3	false	HighSchoolOrCollege	29.083333333333332	false	WhiteOnly	67742	193392	true	0.5672894400869586	[0.3,0.8,0.3,0.3,0.3]	2	false	F	0.36636015993404725	0.0	50.17650864098101	160.35301728196202	36.54899423934599	0.0	0.32744971196729944	
516	3	false	Low	27.083333333333332	false	WhiteOnly	52295	42194	true	0.5672894400869586	[0.3,0.8,0.3,0.3,0.3]	2	false	A	0.7905658084729125	0.0	36.59330588667869	133.18661177335738	45.60446274221421	0.0	0.7802231371107103	
517	3	false	Bachelors	36.083333333333336	false	WhiteOnly	82610	2270	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	I	0.13565785470990777	0.0	44.09569921783145	148.1913984356629	40.60286718811236	0.0	0.5301433594056182	
518	3	false	Low	39.083333333333336	false	AsianOnly	32959	54896	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	2	false	G	0.7893018345337492	0.0	37.62799293370547	135.25598586741094	44.914671377529686	0.0	0.7457335688764842	
519	3	false	HighSchoolOrCollege	33.083333333333336	false	AsianOnly	61275	26943	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	2	false	I	0.8554978836010126	0.0	37.91137537160772	135.82275074321544	44.72574975226152	0.0	0.736287487613076	
520	3	false	Graduate	32.083333333333336	false	BlackOnly	62240	47055	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	2	false	F	0.48266619941265887	0.0	40.289052844102045	140.5781056882041	43.140631437265306	0.0	0.6570315718632652	
521	3	false	Bachelors	20.083333333333332	false	BlackOnly	235738	112571	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	H	0.5044080001101373	0.0	46.04930427318519	152.0986085463704	39.30046381787653	0.0	0.4650231908938268	
522	3	false	HighSchoolOrCollege	26.083333333333332	false	WhiteOnly	383253	91061	true	0.7640915534102196	[0.3,0.8,0.3,0.8,0.3]	2	false	I	0.5778090821456434	0.0	48.19547131059816	156.3909426211963	37.86968579293456	0.0	0.3934842896467281	
523	3	true	Graduate	49.083333333333336	false	AsianOnly	16097	48709	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	G	0.71064934600846	0.0	36.95746375246395	133.9149275049279	45.3616908316907	0.0	0.7680845415845351	
524	3	false	Graduate	36.083333333333336	false	BlackOnly	66373	27353	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	2	false	J	0.7135001713897762	0.0	40.827108590347656	141.6542171806953	42.78192760643489	0.0	0.6390963803217448	
525	3	false	Graduate	16.083333333333332	false	BlackOnly	47117	2369	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	2	false	C	0.12354335279300244	0.0	52.235893029551995	164.47178605910398	35.17607131363201	0.0	0.25880356568160023	
526	3	true	HighSchoolOrCollege	46.083333333333336	false	BlackOnly	28590	6084	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	2	false	J	0.6964729040722029	0.0	36.108576859793374	132.21715371958675	45.927615426804415	0.0	0.7963807713402208	
527	3	true	HighSchoolOrCollege	56.083333333333336	false	WhiteOnly	11836	154400	true	0.6720990985064282	[0.8,0.5,0.3,0.3,0.3]	2	false	I	0.614899626195045	0.0	45.06147010176217	150.12294020352434	39.959019932158554	0.0	0.4979509966079277	
528	3	false	Graduate	46.083333333333336	false	BlackOnly	315578	165911	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	2	false	I	0.5567059711350534	0.0	40.82044693644863	141.64089387289727	42.78636870903425	0.0	0.6393184354517124	
529	3	true	Bachelors	46.083333333333336	false	BlackOnly	56630	33479	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	G	0.9483332616921333	0.0	52.65292048269898	165.30584096539798	34.89805301153401	0.0	0.24490265057670063	
530	3	true	HighSchoolOrCollege	33.083333333333336	false	WhiteOnly	56450	26150	true	0.36466425585868595	[0.5,0.5,0.3,0.3,0.3]	2	false	I	0.7908534860149222	0.0	50.71377995133349	161.42755990266699	36.19081336577767	0.0	0.3095406682888836	
531	3	false	Graduate	21.083333333333332	false	BlackOnly	298657	40686	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	H	0.14882758491181247	0.0	46.94419864625286	153.88839729250572	38.703867569164764	0.0	0.4351933784582382	
532	3	true	Graduate	31.083333333333332	false	AsianOnly	365589	260386	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	2	false	A	0.17156821677514333	0.0	46.60509798250146	153.21019596500292	38.92993467833236	0.0	0.4464967339166179	
533	3	true	Bachelors	29.083333333333332	false	BlackOnly	16731	4211	true	0.6653085272175364	[0.3,0.5,0.8,0.3,0.8]	2	false	H	0.3830282684531364	0.0	51.60326873748479	163.2065374749696	35.59782084167681	0.0	0.2798910420838403	
534	3	false	Bachelors	25.083333333333332	false	BlackOnly	157572	142996	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	H	0.9034375416639437	0.0	48.65908048881538	157.31816097763075	37.56061300745642	0.0	0.3780306503728209	
535	3	false	Graduate	33.083333333333336	false	BlackOnly	73832	46590	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	2	false	C	0.43424531079024464	0.0	52.44477639279741	164.88955278559482	35.03681573813506	0.0	0.2518407869067531	
536	3	false	Graduate	25.083333333333332	false	BlackOnly	10565	42628	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	2	false	D	0.5859129597701215	0.0	50.016713519938484	160.03342703987695	36.65552432004101	0.0	0.3327762160020506	
537	3	false	Graduate	31.083333333333332	false	WhiteOnly	215997	51966	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	F	0.16037021666621687	0.0	48.49150579648544	156.98301159297088	37.6723294690097	0.0	0.3836164734504852	
538	3	true	Bachelors	57.083333333333336	false	WhiteOnly	424129	34200	true	0.8350897188022837	[0.8,0.5,0.8,0.8,0.3]	2	false	J	0.8974162864137276	0.0	47.04650680283532	154.09301360567062	38.63566213144313	0.0	0.43178310657215613	
539	3	true	Bachelors	27.083333333333332	false	BlackOnly	59337	66786	true	0.6653085272175364	[0.3,0.5,0.8,0.3,0.8]	2	false	A	0.32543616881774073	0.0	36.168966408731194	132.3379328174624	45.88735572751254	0.0	0.7943677863756269	
540	3	false	Bachelors	58.083333333333336	false	Plus2Races	176252	57609	true	0.97564431879636	[0.8,0.8,0.8,0.8,0.8]	2	false	I	0.7022894331215271	0.0	40.01457713172133	140.02915426344265	43.32361524551911	0.0	0.6661807622759556	
541	3	true	Graduate	38.083333333333336	false	WhiteOnly	15695	50292	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	2	false	F	0.7662721469840561	0.0	41.45954287047842	142.91908574095686	42.36030475301438	0.0	0.6180152376507192	
542	3	true	Bachelors	32.083333333333336	false	Plus2Races	51176	43890	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	I	0.08989380677052827	0.0	46.03763327888825	152.0752665577765	39.308244480741166	0.0	0.4654122240370583	
543	3	false	Graduate	53.083333333333336	false	BlackOnly	21922	12527	true	0.9419085518138751	[0.8,0.8,0.8,0.3,0.8]	2	false	F	0.378753102726069	0.0	44.92653455551447	149.85306911102896	40.04897696299035	0.0	0.5024488481495176	
544	3	false	HighSchoolOrCollege	59.083333333333336	false	WhiteOnly	25407	556082	true	0.8239978151504338	[0.8,0.8,0.3,0.3,0.3]	2	false	F	0.7277877870308872	0.0	36.94159884336378	133.88319768672756	45.37226743775748	0.0	0.768613371887874	
545	3	true	Graduate	30.083333333333332	false	WhiteOnly	129524	1745	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	2	false	J	0.3574601728538527	0.0	40.469530286073514	140.939060572147	43.02031314261765	0.0	0.6510156571308828	
546	3	false	Graduate	47.083333333333336	false	BlackOnly	36594	57104	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	2	false	I	0.7097894688408553	0.0	45.442796766260365	150.88559353252072	39.70480215582643	0.0	0.4852401077913212	
547	3	true	HighSchoolOrCollege	22.083333333333332	false	WhiteOnly	19556	2443	true	0.36466425585868595	[0.3,0.5,0.3,0.3,0.3]	2	false	D	0.6687888645680938	0.0	41.87126679716265	143.7425335943253	42.0858221352249	0.0	0.6042911067612452	
548	3	false	Bachelors	59.083333333333336	false	WhiteOnly	27154	188461	true	0.8239978151504338	[0.8,0.8,0.8,0.3,0.3]	2	false	B	0.13538305705503195	0.0	37.635596747929796	135.2711934958596	44.9096021680468	0.0	0.7454801084023401	
549	3	true	HighSchoolOrCollege	25.083333333333332	false	BlackOnly	91019	434724	true	0.8308249267265675	[0.3,0.5,0.3,0.8,0.8]	2	false	C	0.38730466027660093	0.0	47.60123122718879	155.20246245437758	38.265845848540806	0.0	0.4132922924270403	
550	3	false	Bachelors	44.083333333333336	false	AsianOnly	465442	199220	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	1	false	E	0.28792372164941815	0.0	45.53285906466825	151.06571812933652	39.6447606235545	0.0	0.48223803117772496	
551	3	false	Bachelors	33.083333333333336	true	BlackOnly	56451	128333	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	1	false	J	0.07115643080693657	0.0	49.762251326616536	159.52450265323307	36.82516578225564	0.0	0.3412582891127821	
552	3	false	Bachelors	30.083333333333332	false	WhiteOnly	62830	5166	true	0.5672894400869586	[0.5,0.8,0.8,0.3,0.3]	1	false	H	0.9576704443692152	0.0	50.68947952666143	161.37895905332286	36.207013648892385	0.0	0.31035068244461916	
553	3	true	Graduate	29.083333333333332	false	BlackOnly	190301	108559	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	A	0.3671340870436086	0.0	40.342385673835125	140.68477134767025	43.10507621744325	0.0	0.6552538108721624	
554	3	false	Graduate	34.083333333333336	false	BlackOnly	72436	154914	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	1	false	B	0.7537780987424076	0.0	38.33044909757536	136.6608981951507	44.4463672682831	0.0	0.7223183634141547	
555	3	false	Bachelors	22.083333333333332	false	BlackOnly	44876	48272	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	1	false	G	0.16998576354264994	0.0	41.43428947164467	142.86857894328932	42.37714035223689	0.0	0.6188570176118444	
556	3	false	Bachelors	54.083333333333336	false	BlackOnly	86500	554649	true	0.97564431879636	[0.8,0.8,0.8,0.8,0.8]	1	false	D	0.33567605582631543	0.0	47.51187117416847	155.02374234833692	38.325419217221025	0.0	0.4162709608610511	
557	3	false	HighSchoolOrCollege	25.083333333333332	true	WhiteOnly	46466	173108	true	0.5672894400869586	[0.3,0.8,0.3,0.3,0.3]	1	false	B	0.6381325761743238	0.0	50.24460624962729	160.48921249925456	36.50359583358181	0.0	0.32517979167909045	
558	3	true	Bachelors	17.083333333333332	false	WhiteOnly	79190	126510	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	1	false	I	0.13838844721724242	0.0	40.71458719438091	141.42917438876182	42.856941870412726	0.0	0.6428470935206364	
559	3	false	Bachelors	47.083333333333336	false	WhiteOnly	424919	371712	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	1	false	D	0.3832493024469381	0.0	36.525736550573235	133.05147310114648	45.649508966284515	0.0	0.7824754483142256	
560	3	true	Bachelors	39.083333333333336	false	WhiteOnly	83217	48020	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	1	false	B	0.30202752092459306	0.0	43.92623252954168	147.85246505908336	40.71584498030555	0.0	0.5357922490152774	
561	3	true	Low	56.083333333333336	false	WhiteOnly	24681	117193	true	0.6720990985064282	[0.8,0.5,0.3,0.3,0.3]	1	false	D	0.8064356723896623	0.0	38.444676971236845	136.8893539424737	44.370215352508765	0.0	0.7185107676254384	
562	3	false	HighSchoolOrCollege	30.083333333333332	false	WhiteOnly	457475	492210	true	0.7640915534102196	[0.5,0.8,0.3,0.8,0.3]	1	false	H	0.9511672848084441	0.0	47.90799228149214	155.81598456298428	38.061338479005244	0.0	0.403066923950262	
563	3	true	HighSchoolOrCollege	21.083333333333332	false	BlackOnly	70004	117018	true	0.8308249267265675	[0.3,0.5,0.3,0.8,0.8]	1	false	H	0.8171434083966658	0.0	41.67884767825187	143.35769535650374	42.21410154783209	0.0	0.6107050773916044	
564	3	true	Bachelors	34.083333333333336	false	BlackOnly	13650	841	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	1	false	J	0.6861094140394214	0.0	51.16835623414972	162.33671246829942	35.88776251056685	0.0	0.2943881255283427	
565	3	false	HighSchoolOrCollege	43.083333333333336	false	BlackOnly	331831	40133	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	1	false	J	0.103500322344102	0.0	36.13098472005204	132.26196944010408	45.91267685329864	0.0	0.7956338426649321	
566	3	true	Bachelors	26.083333333333332	false	BlackOnly	203117	45813	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	A	0.8775475339362659	0.0	39.20483929408037	138.40967858816074	43.863440470613085	0.0	0.6931720235306542	
567	3	true	HighSchoolOrCollege	23.083333333333332	false	WhiteOnly	160815	45616	true	0.586439749074951	[0.3,0.5,0.3,0.8,0.3]	1	false	J	0.11609034266409957	0.0	44.10160545237102	148.20321090474204	40.59892969841932	0.0	0.529946484920966	
568	3	false	Graduate	63.083333333333336	false	AsianOnly	49590	34449	true	0.9419085518138751	[0.8,0.8,0.8,0.3,0.8]	1	false	I	0.40110299791247417	0.0	44.23974666223668	148.47949332447337	40.50683555850888	0.0	0.5253417779254439	
569	3	false	HighSchoolOrCollege	44.083333333333336	false	BlackOnly	46740	167264	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	1	false	E	0.15104322554039085	0.0	46.03005835986581	152.06011671973164	39.31329442675612	0.0	0.46566472133780623	
570	3	true	Bachelors	25.083333333333332	false	BlackOnly	41216	7317	true	0.6653085272175364	[0.3,0.5,0.8,0.3,0.8]	1	false	J	0.7447812207477906	0.0	42.44679215362724	144.89358430725449	41.70213856424851	0.0	0.5851069282124253	
571	3	true	HighSchoolOrCollege	50.083333333333336	false	Plus2Races	32854	99571	true	0.8765234960785928	[0.8,0.5,0.3,0.3,0.8]	1	false	J	0.3987551480149778	0.0	39.72933796943089	139.45867593886177	43.51377468704608	0.0	0.6756887343523039	
572	3	true	Bachelors	51.083333333333336	false	WhiteOnly	46281	3258	true	0.6720990985064282	[0.8,0.5,0.8,0.3,0.3]	1	false	A	0.34571475637245364	0.0	36.2509245112101	132.5018490224202	45.8327169925266	0.0	0.79163584962633	
573	3	false	Bachelors	27.083333333333332	false	WhiteOnly	151539	136246	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	1	false	H	0.08354612753722224	0.0	47.875898200875845	155.7517964017517	38.082734532749434	0.0	0.40413672663747174	
574	3	true	Graduate	24.083333333333332	false	BlackOnly	68404	558766	true	0.6653085272175364	[0.3,0.5,0.8,0.3,0.8]	1	false	D	0.8288404431537165	0.0	53.428694048243194	166.8573880964864	34.38087063450453	0.0	0.21904353172522678	
575	3	false	HighSchoolOrCollege	41.083333333333336	false	BlackOnly	463231	41862	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	1	false	C	0.2921428141608482	0.0	36.08611136238314	132.1722227247663	45.942592425077905	0.0	0.7971296212538952	
576	3	false	HighSchoolOrCollege	54.083333333333336	false	WhiteOnly	95597	29314	true	0.9204234728229821	[0.8,0.8,0.3,0.8,0.3]	1	false	G	0.7313596418135003	0.0	37.50047943795746	135.00095887591493	44.99968037469503	0.0	0.7499840187347514	
577	3	false	HighSchoolOrCollege	16.083333333333332	false	AsianOnly	58296	87044	true	0.8195081705943794	[0.3,0.8,0.3,0.3,0.8]	1	false	J	0.7351106585175101	0.0	38.01542433751159	136.03084867502318	44.65638377499228	0.0	0.7328191887496138	
578	3	true	Low	49.083333333333336	false	WhiteOnly	29361	145295	true	0.36466425585868595	[0.5,0.5,0.3,0.3,0.3]	1	false	B	0.4203775728992122	0.0	37.07495711948534	134.14991423897067	45.283361920343104	0.0	0.7641680960171553	
579	3	false	Bachelors	30.083333333333332	false	WhiteOnly	87581	32369	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	1	false	D	0.7805483812845213	0.0	39.53565110675123	139.07130221350246	43.64289926216585	0.0	0.6821449631082924	
580	3	false	Graduate	25.083333333333332	false	BlackOnly	445760	146457	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	I	0.12025618266250149	0.0	45.51089300043545	151.02178600087092	39.65940466637636	0.0	0.4829702333188182	
581	3	true	Bachelors	41.083333333333336	false	WhiteOnly	35209	155656	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	1	false	C	0.6861800557050924	0.0	43.63247072576317	147.26494145152634	40.91168618282455	0.0	0.5455843091412278	
582	3	true	HighSchoolOrCollege	57.083333333333336	false	WhiteOnly	11682	2220	true	0.6720990985064282	[0.8,0.5,0.3,0.3,0.3]	1	false	J	0.8455811572573897	0.0	41.525668284035106	143.0513365680702	42.31622114397659	0.0	0.6158110571988297	
583	3	false	HighSchoolOrCollege	37.083333333333336	false	BlackOnly	211305	182043	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	1	false	E	0.8817638928554138	0.0	38.48926236611142	136.97852473222284	44.34049175592572	0.0	0.717024587796286	
584	3	false	Graduate	50.083333333333336	false	WhiteOnly	451947	498562	true	0.9204234728229821	[0.8,0.8,0.8,0.8,0.3]	1	false	I	0.8478703616204524	0.0	40.55797796584643	141.11595593169287	42.961348022769045	0.0	0.6480674011384521	
585	3	false	Graduate	51.083333333333336	false	AsianOnly	84040	46805	true	0.97564431879636	[0.8,0.8,0.8,0.8,0.8]	1	false	G	0.5646297540513383	0.0	47.71565414404938	155.43130828809876	38.189563903967084	0.0	0.40947819519835404	
586	3	false	Bachelors	27.083333333333332	false	BlackOnly	188411	20454	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	B	0.5980801587783022	0.0	50.94780519259528	161.89561038519057	36.03479653826981	0.0	0.3017398269134905	
587	3	false	Bachelors	20.083333333333332	false	BlackOnly	285866	42910	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	E	0.4089830591099982	0.0	46.250763929749134	152.50152785949828	39.16615738016724	0.0	0.4583078690083621	
588	3	false	HighSchoolOrCollege	28.083333333333332	false	BlackOnly	27223	427570	true	0.8195081705943794	[0.3,0.8,0.3,0.3,0.8]	1	false	E	0.7981382591325856	0.0	37.84699961872669	135.6939992374534	44.76866692084887	0.0	0.7384333460424436	
589	3	true	HighSchoolOrCollege	59.083333333333336	false	WhiteOnly	425357	35997	true	0.8350897188022837	[0.8,0.5,0.3,0.8,0.3]	1	false	F	0.8291277341520921	0.0	41.53421917510177	143.06843835020354	42.31052054993215	0.0	0.6155260274966077	
590	3	true	Graduate	38.083333333333336	false	BlackOnly	34189	114004	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	1	false	C	0.5214872472661943	0.0	47.536151823636885	155.07230364727377	38.309232117575405	0.0	0.4154616058787704	
591	3	false	Bachelors	46.083333333333336	false	WhiteOnly	314544	114807	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	1	false	B	0.20634598704369178	0.0	37.12455203355073	134.24910406710146	45.25029864429952	0.0	0.7625149322149758	
592	3	false	Graduate	36.083333333333336	false	BlackOnly	17807	26575	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	1	false	D	0.07895471838264956	0.0	50.730153732360904	161.4603074647218	36.17989751175939	0.0	0.3089948755879698	
593	3	false	Bachelors	24.083333333333332	false	BlackOnly	457725	28421	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	B	0.3080313545506046	0.0	47.594203979813926	155.18840795962785	38.27053068012405	0.0	0.41352653400620243	
594	3	false	Bachelors	27.083333333333332	false	Plus2Races	40575	186797	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	1	false	H	0.5186455430240252	0.0	37.64152135468896	135.28304270937792	44.905652430207354	0.0	0.7452826215103678	
595	3	true	Low	31.083333333333332	false	WhiteOnly	474266	47619	true	0.586439749074951	[0.5,0.5,0.3,0.8,0.3]	1	false	B	0.6489875646075699	0.0	44.92351365437427	149.84702730874852	40.05099089708382	0.0	0.5025495448541911	
596	3	true	Graduate	35.083333333333336	false	AmerIndianOnly	417066	161873	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	1	false	H	0.11088827900374532	0.0	45.43788128089882	150.87576256179764	39.70807914606745	0.0	0.4854039573033725	
597	3	true	Bachelors	36.083333333333336	false	WhiteOnly	125887	13860	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	1	false	F	0.9943552788410621	0.0	36.64416509891154	133.2883301978231	45.57055660072564	0.0	0.7785278300362819	
598	3	true	HighSchoolOrCollege	18.083333333333332	false	BlackOnly	61068	157387	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	H	0.28810244746151326	0.0	53.69731945356147	167.39463890712295	34.20178703095902	0.0	0.210089351547951	
599	3	true	HighSchoolOrCollege	27.083333333333332	false	BlackOnly	20981	11122	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	F	0.7693583722896418	0.0	43.72560707150289	147.45121414300579	40.84959528566473	0.0	0.5424797642832369	
600	3	true	Bachelors	28.083333333333332	false	BlackOnly	93607	116676	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	G	0.44891406260651867	0.0	51.242901680739315	162.48580336147865	35.83806554617379	0.0	0.2919032773086894	
601	3	true	HighSchoolOrCollege	42.083333333333336	false	WhiteOnly	419691	933459	true	0.586439749074951	[0.5,0.5,0.3,0.8,0.3]	1	false	F	0.40727794366767744	0.0	37.862494506972965	135.72498901394593	44.75833699535136	0.0	0.737916849767568	
602	3	false	Graduate	27.083333333333332	false	BlackOnly	21521	85609	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	1	false	G	0.27029163624528374	0.0	37.81061578152421	135.6212315630484	44.79292281231719	0.0	0.7396461406158595	
603	3	true	Graduate	43.083333333333336	false	BlackOnly	273462	49415	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	1	false	F	0.5221496898405943	0.0	40.88688666090661	141.77377332181322	42.742075559395595	0.0	0.6371037779697797	
604	3	true	Graduate	27.083333333333332	false	WhiteOnly	17145	707940	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	1	false	H	0.5180903876652989	0.0	49.38534495244649	158.77068990489298	37.07643669836901	0.0	0.35382183491845043	
605	3	true	Graduate	30.083333333333332	false	Plus2Races	42044	33774	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	1	false	D	0.441534111758198	0.0	41.626230232428625	143.25246046485725	42.24917984504758	0.0	0.6124589922523791	
606	3	false	HighSchoolOrCollege	46.083333333333336	false	WhiteOnly	65477	39845	true	0.5672894400869586	[0.5,0.8,0.3,0.3,0.3]	1	false	C	0.19689129988151433	0.0	51.332556040483794	162.6651120809676	35.7782959730108	0.0	0.2889147986505401	
607	3	false	Bachelors	37.083333333333336	false	AsianOnly	69020	566	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	1	false	B	0.2777802336696228	0.0	40.6781475717612	141.3562951435224	42.881234952159204	0.0	0.6440617476079601	
608	3	true	Graduate	31.083333333333332	false	BlackOnly	68867	3295	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	1	false	A	0.5975464484799214	0.0	41.44863758907876	142.8972751781575	42.36757494061416	0.0	0.618378747030708	
609	3	false	Graduate	59.083333333333336	false	WhiteOnly	15124	137521	true	0.8239978151504338	[0.8,0.8,0.8,0.3,0.3]	1	false	G	0.8502747320327035	0.0	38.285934267876506	136.57186853575303	44.476043821415665	0.0	0.7238021910707831	
610	3	false	HighSchoolOrCollege	47.083333333333336	false	WhiteOnly	82553	551358	true	0.7640915534102196	[0.5,0.8,0.3,0.8,0.3]	1	false	H	0.34445127438592593	0.0	42.33389568874887	144.66779137749774	41.77740287416742	0.0	0.5888701437083711	
611	3	true	Bachelors	20.083333333333332	false	WhiteOnly	33496	132276	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	1	false	I	0.9490605970312347	0.0	36.90184455787717	133.80368911575434	45.39877029474855	0.0	0.7699385147374276	
612	4	true	HighSchoolOrCollege	48.083333333333336	false	BlackOnly	132677	78719	true	0.8308249267265675	[0.5,0.5,0.3,0.8,0.8]	3	true	B	0.23855918385741381	0.0	51.75572500632936	163.5114500126587	35.49618332911376	0.0	0.27480916645568815	
613	4	false	HighSchoolOrCollege	64.08333333333333	false	WhiteOnly	223	43503	true	0.8239978151504338	[0.8,0.8,0.3,0.3,0.3]	3	true	J	0.8951249935727977	0.0	40.84246499658726	141.68492999317453	42.771690002275164	0.0	0.638584500113758	
614	4	false	Graduate	32.083333333333336	false	Plus2Races	239336	81198	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	D	0.9851532211566376	0.0	45.932058781207864	151.86411756241574	39.378627479194755	0.0	0.4689313739597378	
615	4	true	HighSchoolOrCollege	59.083333333333336	false	WhiteOnly	76517	250105	true	0.8350897188022837	[0.8,0.5,0.3,0.8,0.3]	3	true	I	0.4737168578321984	0.0	45.03498377803071	150.0699675560614	39.97667748131286	0.0	0.4988338740656431	
616	4	false	Bachelors	23.083333333333332	false	BlackOnly	96669	131267	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	3	true	G	0.1674666508953272	0.0	39.28511048006688	138.57022096013375	43.809926346622085	0.0	0.6904963173311042	
617	4	false	Low	56.083333333333336	false	BlackOnly	96565	134605	true	0.97564431879636	[0.8,0.8,0.3,0.8,0.8]	3	true	G	0.8156195911382518	0.0	53.856946180981105	167.71389236196222	34.09536921267926	0.0	0.2047684606339631	
618	4	false	Graduate	31.083333333333332	false	BlackOnly	65151	652286	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	3	true	G	0.31559338645102963	0.0	47.4048317855981	154.8096635711962	38.396778809601265	0.0	0.41983894048006337	
619	4	false	Bachelors	52.083333333333336	false	BlackOnly	93862	132141	true	0.97564431879636	[0.8,0.8,0.8,0.8,0.8]	3	true	H	0.5183326637608904	0.0	36.51704208988356	133.03408417976712	45.65530527341096	0.0	0.782765263670548	
620	4	true	HighSchoolOrCollege	23.083333333333332	false	BlackOnly	67478	312913	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	3	true	B	0.2754186632403849	0.0	52.89762550615044	165.7952510123009	34.73491632923304	0.0	0.23674581646165194	
