,agentId,rid,isMale,age,race,income,educationLevel,isWhite,over70k,isVulnerable,odd vulnerability,age_report,income_report,race_report,gender_report,edu_report
1427,1427,8,True,16.083333333333332,BlackOnly,73736,HighSchoolOrCollege,False,True,False,1,False,True,True,False,False
1428,1428,8,True,20.08333333333333,BlackOnly,91299,Bachelors,False,True,False,1,False,False,True,False,False
1429,1429,8,True,22.08333333333333,BlackOnly,241227,Bachelors,False,True,False,1,False,True,False,False,True
1430,1430,8,True,41.083333333333336,BlackOnly,280368,Bachelors,False,True,False,1,True,True,False,False,True
1431,1431,8,False,18.08333333333333,BlackOnly,86813,HighSchoolOrCollege,False,True,False,1,False,False,True,True,False
1432,1432,8,False,16.083333333333332,WhiteOnly,113433,Bachelors,True,True,False,1,False,True,True,True,True
1433,1433,8,True,20.08333333333333,AmerIndianOnly,95244,Bachelors,False,True,False,1,False,True,True,False,True
1434,1434,8,True,18.08333333333333,AsianOnly,85502,Graduate,False,True,False,1,False,True,True,True,False
1435,1435,8,True,18.08333333333333,WhiteOnly,43656,Low,True,False,False,1,True,True,True,False,False
1436,1436,8,True,26.08333333333333,WhiteOnly,93329,Bachelors,True,True,False,1,False,True,False,True,True
1437,1437,8,False,38.083333333333336,BlackOnly,32403,Graduate,False,False,False,1,False,False,False,True,False
1438,1438,8,False,16.083333333333332,BlackOnly,57046,Graduate,False,False,False,1,True,False,False,True,True
1439,1439,8,True,64.08333333333333,BlackOnly,87856,Bachelors,False,True,True,1,True,True,False,True,True
1440,1440,8,True,19.08333333333333,BlackOnly,83108,Bachelors,False,True,False,1,False,True,False,True,False
1441,1441,8,False,24.08333333333333,WhiteOnly,483947,Graduate,True,True,False,1,True,True,True,False,True
1442,1442,8,False,22.08333333333333,WhiteOnly,99554,Graduate,True,True,False,1,False,True,False,False,True
1443,1443,8,False,23.08333333333333,BlackOnly,26092,Bachelors,False,False,False,1,False,False,True,False,True
1444,1444,8,True,23.08333333333333,BlackOnly,89399,Bachelors,False,True,False,1,True,True,False,False,True
1445,1445,8,True,24.08333333333333,BlackOnly,48184,Graduate,False,False,False,1,False,True,True,False,True
1446,1446,8,True,21.08333333333333,BlackOnly,71407,HighSchoolOrCollege,False,True,False,1,True,False,False,False,False
1447,1447,8,False,29.08333333333333,WhiteOnly,44198,Graduate,True,False,False,1,True,True,False,False,True
1448,1448,8,True,21.08333333333333,AsianOnly,300831,Bachelors,False,True,False,1,False,True,True,True,True
1449,1449,8,False,20.08333333333333,BlackOnly,83802,Graduate,False,True,False,1,False,False,False,False,True
1450,1450,8,False,15.083333333333334,AsianOnly,64573,Bachelors,False,False,False,1,True,False,True,True,True
1451,1451,8,True,45.083333333333336,BlackOnly,310498,HighSchoolOrCollege,False,True,False,1,False,True,True,True,False
1452,1452,8,True,19.08333333333333,BlackOnly,28407,Bachelors,False,False,False,1,True,False,True,False,False
1453,1453,8,False,21.08333333333333,AsianOnly,94658,HighSchoolOrCollege,False,True,False,1,False,False,True,True,True
1454,1454,8,True,26.08333333333333,BlackOnly,76702,HighSchoolOrCollege,False,True,False,1,True,True,False,False,True
1455,1455,8,True,16.083333333333332,WhiteOnly,19245,Bachelors,True,False,False,1,False,False,False,False,True
1456,1456,8,True,19.08333333333333,BlackOnly,41014,Bachelors,False,False,False,1,True,False,False,False,False
1457,1457,8,False,15.083333333333334,BlackOnly,73882,Bachelors,False,True,False,1,False,True,False,True,False
1458,1458,8,True,21.08333333333333,WhiteOnly,38228,Graduate,True,False,False,1,False,False,True,True,False
1459,1459,8,True,19.08333333333333,AsianOnly,258984,Graduate,False,True,False,1,False,True,True,True,False
1460,1460,8,True,17.083333333333332,BlackOnly,28476,Bachelors,False,False,False,1,False,False,True,False,False
1461,1461,8,True,19.08333333333333,BlackOnly,13895,Bachelors,False,False,False,1,False,False,True,False,True
1462,1462,8,False,23.08333333333333,Other,150197,Graduate,False,True,False,1,True,True,True,True,False
1463,1463,8,False,30.08333333333333,BlackOnly,58868,HighSchoolOrCollege,False,False,False,1,True,False,False,True,False
1464,1464,8,False,19.08333333333333,WhiteOnly,95683,Bachelors,True,True,False,1,False,True,False,True,False
1465,1465,8,False,24.08333333333333,BlackOnly,53216,HighSchoolOrCollege,False,False,False,1,False,False,False,True,True
1466,1466,8,True,26.08333333333333,AsianOnly,28088,Bachelors,False,False,False,1,True,False,True,False,True
1467,1467,8,False,19.08333333333333,Plus2Races,92765,Graduate,False,True,False,1,True,False,False,True,False
1468,1468,8,False,29.08333333333333,BlackOnly,259095,Bachelors,False,True,False,1,True,False,False,False,False
1469,1469,8,True,21.08333333333333,WhiteOnly,79230,Bachelors,True,True,False,1,False,True,False,False,True
1470,1470,8,True,29.08333333333333,BlackOnly,2398,Graduate,False,False,False,1,False,False,False,False,False
1471,1471,8,True,26.08333333333333,WhiteOnly,50193,Graduate,True,False,False,1,True,True,False,False,True
1472,1472,8,False,24.08333333333333,AsianOnly,83264,Bachelors,False,True,False,1,True,True,True,False,True
1473,1473,8,True,17.083333333333332,WhiteOnly,25163,Bachelors,True,False,False,1,False,True,False,True,True
1474,1474,8,True,19.08333333333333,BlackOnly,29140,Bachelors,False,False,False,1,False,True,True,True,False
1475,1475,8,True,15.083333333333334,Other,69312,Bachelors,False,False,False,1,False,True,False,True,True
1476,1476,8,False,17.083333333333332,AsianOnly,33188,Graduate,False,False,False,1,False,False,True,True,True
1477,1477,8,False,23.08333333333333,BlackOnly,7709,Bachelors,False,False,False,1,True,False,False,True,False
1478,1478,8,False,17.083333333333332,Other,241293,Graduate,False,True,False,1,False,False,True,False,False
1479,1479,8,False,23.08333333333333,AsianOnly,62955,Low,False,False,False,1,True,False,True,True,False
1480,1480,8,False,24.08333333333333,WhiteOnly,94543,HighSchoolOrCollege,True,True,False,1,True,True,False,True,False
1481,1481,8,True,34.083333333333336,BlackOnly,66970,Low,False,False,False,1,False,True,False,True,False
1482,1482,8,True,45.083333333333336,BlackOnly,4402,Bachelors,False,False,False,1,True,False,True,False,False
1483,1483,8,True,21.08333333333333,WhiteOnly,52903,Bachelors,True,False,False,1,False,False,False,True,False
1484,1484,8,False,21.08333333333333,BlackOnly,34797,Bachelors,False,False,False,1,False,True,False,True,True
1485,1485,8,False,35.083333333333336,BlackOnly,82162,Graduate,False,True,False,1,True,True,False,True,False
1486,1486,8,False,21.08333333333333,WhiteOnly,33844,Graduate,True,False,False,1,False,True,False,True,False
1487,1487,8,True,17.083333333333332,BlackOnly,76648,Bachelors,False,True,False,1,False,True,False,False,True
1488,1488,8,False,23.08333333333333,WhiteOnly,95932,Bachelors,True,True,False,1,False,True,False,False,False
1489,1489,8,False,21.08333333333333,BlackOnly,52346,HighSchoolOrCollege,False,False,False,1,False,False,False,True,False
1490,1490,8,False,15.083333333333334,BlackOnly,44109,Graduate,False,False,False,1,False,True,True,True,True
1491,1491,8,True,17.083333333333332,WhiteOnly,84248,HighSchoolOrCollege,True,True,False,1,False,False,False,True,False
1492,1492,8,True,22.08333333333333,BlackOnly,59677,HighSchoolOrCollege,False,False,False,1,False,False,False,True,False
1493,1493,8,True,15.083333333333334,WhiteOnly,48669,Bachelors,True,False,False,1,False,True,False,True,False
1494,1494,8,False,24.08333333333333,BlackOnly,63044,Low,False,False,False,1,False,True,False,False,False
1495,1495,8,False,25.08333333333333,AsianOnly,38447,Bachelors,False,False,False,1,True,False,True,True,False
1496,1496,8,False,19.08333333333333,WhiteOnly,54337,Bachelors,True,False,False,1,True,False,False,True,False
1497,1497,8,False,17.083333333333332,WhiteOnly,31202,Bachelors,True,False,False,1,False,False,True,False,False
1498,1498,8,False,22.08333333333333,WhiteOnly,70808,HighSchoolOrCollege,True,True,False,1,False,False,True,True,True
1499,1499,8,True,34.083333333333336,AsianOnly,41818,Graduate,False,False,False,1,False,False,True,False,False
1500,1500,8,True,28.08333333333333,AsianOnly,40245,Bachelors,False,False,False,1,False,False,True,False,False
1501,1501,8,False,36.083333333333336,WhiteOnly,88539,Bachelors,True,True,False,1,False,True,False,True,True
1502,1502,8,False,16.083333333333332,WhiteOnly,434193,Bachelors,True,True,False,1,False,True,False,True,False
1503,1503,8,False,23.08333333333333,WhiteOnly,139918,Bachelors,True,True,False,1,True,True,True,True,True
1504,1504,8,True,18.08333333333333,AsianOnly,67912,HighSchoolOrCollege,False,False,False,1,False,False,False,True,True
1505,1505,8,True,49.083333333333336,WhiteOnly,94434,HighSchoolOrCollege,True,True,False,1,True,True,True,False,False
1506,1506,8,False,23.08333333333333,WhiteOnly,56836,Graduate,True,False,False,1,True,False,True,True,True
1507,1507,8,False,19.08333333333333,BlackOnly,54796,Bachelors,False,False,False,1,True,True,True,True,False
1508,1508,8,True,17.083333333333332,BlackOnly,49946,HighSchoolOrCollege,False,False,False,1,False,False,False,False,True
1509,1509,8,False,16.083333333333332,WhiteOnly,96211,Bachelors,True,True,False,1,False,True,True,True,False
1510,1510,8,False,23.08333333333333,BlackOnly,91990,Bachelors,False,True,False,1,False,False,False,True,True
1511,1511,8,True,31.08333333333333,AsianOnly,30132,HighSchoolOrCollege,False,False,False,1,False,False,True,False,False
1512,1512,8,True,19.08333333333333,BlackOnly,69204,HighSchoolOrCollege,False,False,False,1,True,True,True,True,False
1513,1513,8,False,50.083333333333336,BlackOnly,34183,Bachelors,False,False,True,1,True,True,True,False,True
1514,1514,8,False,34.083333333333336,BlackOnly,63893,Bachelors,False,False,False,1,True,False,True,True,False
1515,1515,8,False,50.083333333333336,AsianOnly,154147,Bachelors,False,True,True,1,False,False,False,True,True
1516,1516,8,True,24.08333333333333,WhiteOnly,62716,Graduate,True,False,False,1,True,True,False,False,True
1517,1517,8,False,18.08333333333333,WhiteOnly,91844,Bachelors,True,True,False,1,False,False,False,True,True
1518,1518,8,False,21.08333333333333,BlackOnly,78804,Graduate,False,True,False,1,False,True,True,True,False
1519,1519,8,True,18.08333333333333,BlackOnly,88543,Bachelors,False,True,False,1,False,True,False,True,False
1520,1520,8,False,52.083333333333336,WhiteOnly,46119,Graduate,True,False,True,1,True,True,True,True,True
1521,1521,8,True,16.083333333333332,Other,45239,HighSchoolOrCollege,False,False,False,1,True,True,True,False,False
1522,1522,8,False,33.083333333333336,BlackOnly,479085,Bachelors,False,True,False,1,False,True,True,True,False
1523,1523,8,True,24.08333333333333,WhiteOnly,75039,Graduate,True,True,False,1,False,True,True,True,True
1524,1524,8,True,15.083333333333334,BlackOnly,72839,Graduate,False,True,False,1,True,True,False,False,True
1525,1525,8,False,20.08333333333333,BlackOnly,92764,Graduate,False,True,False,1,False,True,True,True,True
1526,1526,8,True,23.08333333333333,BlackOnly,86614,Bachelors,False,True,False,1,True,True,False,True,True
1527,1527,8,False,24.08333333333333,WhiteOnly,66382,Bachelors,True,False,False,1,False,True,False,True,False
1528,1528,8,False,21.08333333333333,BlackOnly,88108,Low,False,True,False,1,True,True,False,True,True
1529,1529,8,True,19.08333333333333,BlackOnly,46722,Graduate,False,False,False,1,False,True,True,False,True
1530,1530,8,False,16.083333333333332,BlackOnly,319775,Bachelors,False,True,False,1,False,False,True,True,True
1531,1531,8,False,18.08333333333333,BlackOnly,266750,Bachelors,False,True,False,1,False,True,True,True,True
1532,1532,8,False,15.083333333333334,BlackOnly,95524,HighSchoolOrCollege,False,True,False,1,False,True,True,True,True
1533,1533,8,True,29.08333333333333,BlackOnly,127490,Bachelors,False,True,False,1,True,True,False,False,True
1534,1534,8,False,24.08333333333333,BlackOnly,97615,Bachelors,False,True,False,1,False,False,False,True,True
1535,1535,8,True,19.08333333333333,BlackOnly,48383,Graduate,False,False,False,1,False,True,False,False,True
1536,1536,8,False,51.083333333333336,BlackOnly,91837,Bachelors,False,True,True,1,True,False,False,True,True
1537,1537,8,False,23.08333333333333,BlackOnly,70318,Graduate,False,True,False,1,False,True,True,True,True
1538,1538,8,True,17.083333333333332,Plus2Races,72652,Bachelors,False,True,False,1,True,True,False,True,False
1539,1539,8,True,15.083333333333334,Plus2Races,84463,Graduate,False,True,False,1,False,True,True,False,False
1540,1540,8,False,17.083333333333332,Other,89504,Bachelors,False,True,False,1,False,True,False,True,True
1541,1541,8,False,19.08333333333333,BlackOnly,68723,HighSchoolOrCollege,False,False,False,1,True,True,True,True,False
1542,1542,8,True,22.08333333333333,BlackOnly,46865,HighSchoolOrCollege,False,False,False,1,False,False,False,True,False
1543,1543,8,True,15.083333333333334,BlackOnly,45009,Graduate,False,False,False,1,False,True,False,False,True
1544,1544,8,True,21.08333333333333,WhiteOnly,69901,Low,True,False,False,1,False,True,False,True,True
1545,1545,8,False,22.08333333333333,BlackOnly,55081,Bachelors,False,False,False,1,False,True,False,False,False
1546,1546,8,True,34.083333333333336,BlackOnly,75487,HighSchoolOrCollege,False,True,False,1,True,False,False,True,False
1547,1547,8,True,17.083333333333332,BlackOnly,429151,Graduate,False,True,False,1,False,True,True,False,True
1548,1548,8,False,22.08333333333333,AsianOnly,58147,Bachelors,False,False,False,1,False,False,False,False,False
1549,1549,8,True,17.083333333333332,BlackOnly,88280,Graduate,False,True,False,1,False,True,True,False,True
1550,1550,8,True,16.083333333333332,WhiteOnly,82327,HighSchoolOrCollege,True,True,False,1,False,True,True,False,False
1551,1551,8,False,18.08333333333333,BlackOnly,91522,Bachelors,False,True,False,1,False,True,True,True,True
1552,1552,8,True,15.083333333333334,AsianOnly,32855,Graduate,False,False,False,1,False,False,True,False,True
1553,1553,9,True,21.08333333333333,BlackOnly,132677,Low,False,True,False,1,False,True,False,False,False
1554,1554,9,False,51.083333333333336,WhiteOnly,223,HighSchoolOrCollege,True,False,True,1,True,False,False,True,True
1555,1555,9,False,15.083333333333334,Plus2Races,239336,Bachelors,False,True,False,1,False,True,False,True,True
1556,1556,9,True,41.083333333333336,WhiteOnly,76517,Low,True,True,False,1,False,True,False,True,True
1557,1557,9,False,17.083333333333332,BlackOnly,96669,HighSchoolOrCollege,False,True,False,1,False,True,False,True,False
1558,1558,9,False,31.08333333333333,BlackOnly,96565,Low,False,True,False,1,True,False,True,True,False
1559,1559,9,False,19.08333333333333,BlackOnly,65151,Bachelors,False,False,False,1,False,False,False,True,False
1560,1560,9,False,25.08333333333333,BlackOnly,93862,HighSchoolOrCollege,False,True,False,1,False,True,True,True,True
1561,1561,9,False,15.083333333333334,BlackOnly,42478,Low,False,False,False,1,False,False,False,True,False
1562,1562,9,True,31.08333333333333,WhiteOnly,335941,Low,True,True,False,1,False,True,True,True,True
1563,1563,9,False,44.083333333333336,AsianOnly,28315,HighSchoolOrCollege,False,False,False,1,False,False,True,False,False
1564,1564,9,False,22.08333333333333,BlackOnly,29362,HighSchoolOrCollege,False,False,False,1,True,False,True,False,False
1565,1565,9,False,15.083333333333334,AsianOnly,54443,HighSchoolOrCollege,False,False,False,1,True,False,True,True,False
1566,1566,9,False,22.08333333333333,BlackOnly,132943,HighSchoolOrCollege,False,True,False,1,True,True,True,True,False
1567,1567,9,False,20.08333333333333,BlackOnly,95389,Bachelors,False,True,False,1,False,False,True,True,True
1568,1568,9,True,16.083333333333332,WhiteOnly,36782,Bachelors,True,False,False,1,False,False,False,False,False
1569,1569,9,True,18.08333333333333,BlackOnly,41562,HighSchoolOrCollege,False,False,False,1,False,False,False,False,True
1570,1570,9,True,20.08333333333333,BlackOnly,13357,Low,False,False,False,1,False,False,True,False,True
1571,1571,9,True,20.08333333333333,BlackOnly,421727,Low,False,True,False,1,True,False,False,True,True
1572,1572,9,True,21.08333333333333,BlackOnly,35367,HighSchoolOrCollege,False,False,False,1,False,True,False,False,False
1573,1573,9,True,19.08333333333333,WhiteOnly,76497,Low,True,True,False,1,True,True,True,True,False
1574,1574,9,False,15.083333333333334,BlackOnly,69098,Low,False,False,False,1,False,True,False,True,False
1575,1575,9,False,17.083333333333332,WhiteOnly,28077,Bachelors,True,False,False,1,False,True,True,True,True
1576,1576,9,False,23.08333333333333,BlackOnly,3241,Bachelors,False,False,False,1,True,False,False,True,False
1577,1577,9,False,27.08333333333333,BlackOnly,99210,HighSchoolOrCollege,False,True,False,1,True,True,True,True,False
1578,1578,9,True,18.08333333333333,BlackOnly,80460,HighSchoolOrCollege,False,True,False,1,False,True,False,True,False
1579,1579,9,False,24.08333333333333,BlackOnly,38725,Low,False,False,False,1,True,False,False,False,False
1580,1580,9,True,18.08333333333333,WhiteOnly,38572,HighSchoolOrCollege,True,False,False,1,False,False,False,True,False
1581,1581,9,False,18.08333333333333,AmerIndianOnly,31056,HighSchoolOrCollege,False,False,False,1,False,False,False,True,False
1582,1582,9,False,17.083333333333332,WhiteOnly,468308,HighSchoolOrCollege,True,True,False,1,True,False,False,False,True
1583,1583,9,True,17.083333333333332,WhiteOnly,84704,Low,True,True,False,1,False,False,True,False,False
1584,1584,9,True,15.083333333333334,BlackOnly,88622,Bachelors,False,True,False,1,True,False,True,False,False
1585,1585,9,True,19.08333333333333,BlackOnly,171953,Graduate,False,True,False,1,False,False,True,False,True
1586,1586,9,False,16.083333333333332,WhiteOnly,971,Low,True,False,False,1,False,False,False,False,False
1587,1587,9,True,16.083333333333332,WhiteOnly,39383,HighSchoolOrCollege,True,False,False,1,True,True,True,False,False
1588,1588,9,True,18.08333333333333,BlackOnly,29885,HighSchoolOrCollege,False,False,False,1,True,True,True,True,False
1589,1589,9,True,21.08333333333333,BlackOnly,36268,Bachelors,False,False,False,1,False,True,False,False,True
1590,1590,9,False,49.083333333333336,BlackOnly,42981,HighSchoolOrCollege,False,False,False,1,False,False,False,True,True
1591,1591,9,True,21.08333333333333,WhiteOnly,86553,HighSchoolOrCollege,True,True,False,1,False,False,True,False,False
1592,1592,9,False,16.083333333333332,Plus2Races,99315,HighSchoolOrCollege,False,True,False,1,True,True,False,True,True
1593,1593,9,True,15.083333333333334,BlackOnly,14706,HighSchoolOrCollege,False,False,False,1,False,False,False,False,False
1594,1594,9,True,21.08333333333333,Other,43871,HighSchoolOrCollege,False,False,False,1,False,False,True,False,False
1595,1595,9,False,50.083333333333336,WhiteOnly,80593,Bachelors,True,True,True,1,False,False,True,True,True
1596,1596,9,False,19.08333333333333,BlackOnly,66170,HighSchoolOrCollege,False,False,False,1,True,False,False,True,True
1597,1597,9,False,18.08333333333333,WhiteOnly,98582,Bachelors,True,True,False,1,True,True,False,True,False
1598,1598,9,False,18.08333333333333,BlackOnly,272721,Bachelors,False,True,False,1,True,True,True,False,False
1599,1599,9,False,18.08333333333333,WhiteOnly,454482,HighSchoolOrCollege,True,True,False,1,False,True,True,True,False
1600,1600,9,False,15.083333333333334,BlackOnly,60440,Low,False,False,False,1,True,False,False,True,True
1601,1601,9,True,15.083333333333334,BlackOnly,36399,HighSchoolOrCollege,False,False,False,1,False,False,True,False,True
1602,1602,9,False,18.08333333333333,BlackOnly,49454,Low,False,False,False,1,False,False,True,False,False
1603,1603,9,True,18.08333333333333,WhiteOnly,91117,HighSchoolOrCollege,True,True,False,1,False,False,True,False,False
1604,1604,9,True,17.083333333333332,BlackOnly,32322,Bachelors,False,False,False,1,False,False,True,False,False
1605,1605,9,False,21.08333333333333,WhiteOnly,40363,Low,True,False,False,1,False,True,False,True,True
1606,1606,9,False,18.08333333333333,Plus2Races,468977,HighSchoolOrCollege,False,True,False,1,False,False,True,False,False
1607,1607,9,False,18.08333333333333,WhiteOnly,474743,HighSchoolOrCollege,True,True,False,1,True,False,False,True,True
1608,1608,9,False,16.083333333333332,BlackOnly,33042,HighSchoolOrCollege,False,False,False,1,False,False,False,True,False
1609,1609,9,False,24.08333333333333,WhiteOnly,15651,Bachelors,True,False,False,1,False,False,False,True,False
1610,1610,9,True,27.08333333333333,BlackOnly,46264,HighSchoolOrCollege,False,False,False,1,False,False,True,False,False
1611,1611,9,True,15.083333333333334,AsianOnly,98981,Bachelors,False,True,False,1,False,True,False,True,False
1612,1612,9,False,19.08333333333333,AsianOnly,53163,Bachelors,False,False,False,1,True,False,True,False,False
1613,1613,9,False,16.083333333333332,BlackOnly,63210,Low,False,False,False,1,False,True,False,False,False
1614,1614,9,True,22.08333333333333,Plus2Races,43330,Low,False,False,False,1,False,True,False,True,True
1615,1615,9,False,15.083333333333334,BlackOnly,36409,HighSchoolOrCollege,False,False,False,1,False,False,True,True,True
1616,1616,9,False,15.083333333333334,BlackOnly,270689,HighSchoolOrCollege,False,True,False,1,False,False,False,True,False
1617,1617,9,True,18.08333333333333,AsianOnly,478903,HighSchoolOrCollege,False,True,False,1,False,True,False,True,False
1618,1618,9,False,21.08333333333333,WhiteOnly,73946,Low,True,True,False,1,False,False,False,True,True
1619,1619,9,True,18.08333333333333,AsianOnly,374092,HighSchoolOrCollege,False,True,False,1,False,True,True,False,True
1620,1620,9,False,16.083333333333332,BlackOnly,55843,Bachelors,False,False,False,1,False,False,False,False,False
1621,1621,9,False,23.08333333333333,BlackOnly,146033,Bachelors,False,True,False,1,False,False,False,True,True
1622,1622,9,False,15.083333333333334,BlackOnly,41740,HighSchoolOrCollege,False,False,False,1,False,True,True,True,True
1623,1623,9,False,21.08333333333333,BlackOnly,96947,Low,False,True,False,1,False,True,False,True,True
1624,1624,9,False,15.083333333333334,BlackOnly,11122,Graduate,False,False,False,1,False,False,True,True,True
1625,1625,9,True,17.083333333333332,BlackOnly,311096,HighSchoolOrCollege,False,True,False,1,False,True,False,False,True
1626,1626,9,True,55.083333333333336,WhiteOnly,25268,HighSchoolOrCollege,True,False,True,1,False,False,True,False,True
1627,1627,9,False,19.08333333333333,BlackOnly,3244,HighSchoolOrCollege,False,False,False,1,False,True,False,True,False
1628,1628,9,False,18.08333333333333,BlackOnly,38144,HighSchoolOrCollege,False,False,False,1,True,True,True,True,True
1629,1629,9,True,16.083333333333332,WhiteOnly,90064,Bachelors,True,True,False,1,True,True,True,False,True
1630,1630,9,True,16.083333333333332,BlackOnly,14859,Low,False,False,False,1,True,False,True,False,False
1631,1631,9,False,55.083333333333336,WhiteOnly,215775,Low,True,True,True,1,False,True,False,False,False
1632,1632,9,True,18.08333333333333,WhiteOnly,21196,Low,True,False,False,1,False,True,True,False,True
1633,1633,9,True,19.08333333333333,AsianOnly,439751,HighSchoolOrCollege,False,True,False,1,False,True,True,False,False
1634,1634,9,False,21.08333333333333,BlackOnly,20627,HighSchoolOrCollege,False,False,False,1,False,False,True,True,False
1635,1635,9,False,20.08333333333333,BlackOnly,478432,HighSchoolOrCollege,False,True,False,1,False,True,True,True,True
1636,1636,9,False,17.083333333333332,BlackOnly,50610,Low,False,False,False,1,False,False,True,False,False
1637,1637,9,False,21.08333333333333,Other,36435,HighSchoolOrCollege,False,False,False,1,False,False,False,False,False
1638,1638,9,False,17.083333333333332,BlackOnly,235312,HighSchoolOrCollege,False,True,False,1,True,True,False,True,False
1639,1639,9,False,15.083333333333334,AsianOnly,28065,HighSchoolOrCollege,False,False,False,1,True,False,True,True,False
1640,1640,9,False,22.08333333333333,BlackOnly,45165,Bachelors,False,False,False,1,True,True,False,True,False
1641,1641,9,False,18.08333333333333,WhiteOnly,42742,Low,True,False,False,1,False,True,True,True,True
1642,1642,9,False,18.08333333333333,WhiteOnly,52295,Low,True,False,False,1,False,False,False,True,True
1643,1643,9,False,20.08333333333333,WhiteOnly,57610,HighSchoolOrCollege,True,False,False,1,False,False,False,False,False
1644,1644,9,False,21.08333333333333,AsianOnly,32959,Low,False,False,False,1,False,False,True,False,True
1645,1645,9,False,19.08333333333333,AsianOnly,61275,Low,False,False,False,1,False,False,True,False,False
1646,1646,9,False,16.083333333333332,BlackOnly,37240,Bachelors,False,False,False,1,True,True,False,True,False
1647,1647,9,False,15.083333333333334,BlackOnly,235738,HighSchoolOrCollege,False,True,False,1,False,True,True,False,False
1648,1648,9,False,15.083333333333334,WhiteOnly,383253,Low,True,True,False,1,True,True,False,True,False
1649,1649,9,True,26.08333333333333,AsianOnly,1097,Graduate,False,False,False,1,True,True,True,True,True
1650,1650,9,False,21.08333333333333,BlackOnly,66373,Graduate,False,False,False,1,False,True,True,True,False
1651,1651,9,False,15.083333333333334,BlackOnly,47117,Bachelors,False,False,False,1,False,False,True,True,True
1652,1652,9,False,20.08333333333333,BlackOnly,13590,HighSchoolOrCollege,False,False,False,1,False,False,True,False,False
1653,1653,9,False,54.083333333333336,BlackOnly,11836,Low,False,False,True,1,True,False,True,True,True
1654,1654,9,False,22.08333333333333,BlackOnly,90578,Bachelors,False,True,False,1,True,True,True,False,True
1655,1655,9,False,22.08333333333333,BlackOnly,31630,HighSchoolOrCollege,False,False,False,1,False,False,True,True,True
1656,1656,9,True,18.08333333333333,BlackOnly,31450,Low,False,False,False,1,False,True,True,True,True
1657,1657,9,False,17.083333333333332,BlackOnly,98657,Bachelors,False,True,False,1,False,True,False,True,True
1658,1658,9,True,17.083333333333332,AsianOnly,90589,Bachelors,False,True,False,1,True,True,False,False,False
1659,1659,9,True,15.083333333333334,BlackOnly,6731,HighSchoolOrCollege,False,False,False,1,False,True,True,True,False
1660,1660,9,False,19.08333333333333,BlackOnly,157572,HighSchoolOrCollege,False,True,False,1,False,True,False,True,True
1661,1661,9,False,21.08333333333333,BlackOnly,48832,Graduate,False,False,False,1,True,False,False,True,True
1662,1662,9,False,19.08333333333333,BlackOnly,565,Bachelors,False,False,False,1,False,False,True,False,True
1663,1663,9,False,21.08333333333333,WhiteOnly,90997,Bachelors,True,True,False,1,True,True,False,True,True
1664,1664,9,True,46.083333333333336,WhiteOnly,99129,HighSchoolOrCollege,True,True,False,1,True,True,False,False,True
1665,1665,9,False,15.083333333333334,BlackOnly,34337,HighSchoolOrCollege,False,False,False,1,False,True,True,True,False
1666,1666,9,False,43.083333333333336,Other,176252,HighSchoolOrCollege,False,True,False,1,True,True,True,True,True
1667,1667,9,True,20.08333333333333,BlackOnly,15695,Bachelors,False,False,False,1,False,False,False,True,True
1668,1668,9,True,18.08333333333333,Other,51176,HighSchoolOrCollege,False,False,False,1,False,False,True,False,True
1669,1669,9,False,32.083333333333336,BlackOnly,21922,Bachelors,False,False,False,1,True,False,False,False,True
1670,1670,9,False,53.083333333333336,WhiteOnly,25407,Low,True,False,True,1,True,False,False,True,False
1671,1671,9,True,16.083333333333332,WhiteOnly,129524,Bachelors,True,True,False,1,True,False,False,True,False
1672,1672,9,False,28.08333333333333,BlackOnly,21594,Bachelors,False,False,False,1,True,False,False,False,True
1673,1673,9,True,15.083333333333334,WhiteOnly,4556,HighSchoolOrCollege,True,False,False,1,False,True,True,False,False
1674,1674,9,False,42.083333333333336,WhiteOnly,27154,HighSchoolOrCollege,True,False,False,1,True,False,False,False,False
1675,1675,9,True,19.08333333333333,BlackOnly,66019,Low,False,False,False,1,True,False,False,False,False
1676,1676,9,False,24.08333333333333,AsianOnly,90442,HighSchoolOrCollege,False,True,False,1,False,False,False,True,False
1677,1677,9,False,16.083333333333332,BlackOnly,56451,HighSchoolOrCollege,False,False,False,1,False,False,False,True,False
1678,1678,9,False,19.08333333333333,WhiteOnly,37830,HighSchoolOrCollege,True,False,False,1,True,True,False,True,False
1679,1679,9,False,15.083333333333334,BlackOnly,90301,Bachelors,False,True,False,1,True,True,False,False,True
1680,1680,9,False,16.083333333333332,BlackOnly,72436,Bachelors,False,True,False,1,False,True,False,True,True
1681,1681,9,False,17.083333333333332,BlackOnly,44876,HighSchoolOrCollege,False,False,False,1,True,True,True,True,False
1682,1682,9,False,30.08333333333333,BlackOnly,61500,HighSchoolOrCollege,False,False,False,1,False,False,True,True,False
1683,1683,9,False,15.083333333333334,BlackOnly,46466,HighSchoolOrCollege,False,False,False,1,True,True,True,True,False
1684,1684,9,False,18.08333333333333,WhiteOnly,54190,HighSchoolOrCollege,True,False,False,1,True,False,False,True,False
1685,1685,9,False,25.08333333333333,BlackOnly,99919,HighSchoolOrCollege,False,True,False,1,False,True,True,True,False
