agentId	originRegionId	isMale	educationLevel	isHispanic	race	indiv_census_income	hh_census_income	householdInProvince	reportingRate	reportingRates_Single	family:numberOfPeople	family:haveKids	interest	joviality	jovialityBase	foodNeed:fullnessReachTimeInMinutes	foodNeed:keepingFullTimeInMinutes	foodNeed:hungryTreshold	foodNeed:starvingTreshold	foodNeed:appetite	
268	4	false	Graduate	false	BlackOnly	23241	33261	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	2	false	G	0.3752480383002933	0.0	45.5972424205108	151.19448484102162	39.60183838632613	0.0	0.48009191931630657	
269	4	false	Bachelors	false	BlackOnly	99210	81632	true	0.97564431879636	[0.8,0.8,0.8,0.8,0.8]	2	false	A	0.14415451886032693	0.0	39.88061016355117	139.76122032710234	43.41292655763255	0.0	0.6706463278816276	
270	4	true	Graduate	false	BlackOnly	80460	105472	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	2	false	F	0.11049523950579121	0.0	49.86391986523307	159.72783973046614	36.75738675651129	0.0	0.3378693378255644	
271	4	false	HighSchoolOrCollege	true	BlackOnly	38725	174364	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	2	false	D	0.8959818195081553	0.0	50.98042901393764	161.96085802787528	36.01304732404158	0.0	0.3006523662020788	
272	4	true	Bachelors	false	WhiteOnly	63572	50704	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	2	false	J	0.10113638083703058	0.0	40.19333582792655	140.3866716558531	43.2044427813823	0.0	0.6602221390691149	
273	4	false	Bachelors	false	AsianOnly	31056	134083	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	2	false	E	0.022967782844765305	0.0	51.30455881491084	162.60911762982167	35.796960790059444	0.0	0.289848039502972	
274	4	false	Bachelors	false	WhiteOnly	468308	544	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	E	0.9191425639226319	0.0	51.32032264570132	162.64064529140262	35.78645156953246	0.0	0.2893225784766228	
275	4	true	HighSchoolOrCollege	false	WhiteOnly	84704	47464	true	0.586439749074951	[0.3,0.5,0.3,0.8,0.3]	2	false	A	0.9301258872296863	0.0	50.74750250217663	161.49500500435326	36.168331665215575	0.0	0.3084165832607789	
276	4	true	Graduate	false	BlackOnly	88622	19456	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	2	false	A	0.8834814821679362	0.0	52.038192827130764	164.07638565426151	35.30787144857949	0.0	0.2653935724289746	
277	4	true	Graduate	false	BlackOnly	171953	143181	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	2	false	G	0.7600237073039162	0.0	43.75997729112535	147.5199545822507	40.82668180591644	0.0	0.5413340902958217	
278	4	false	HighSchoolOrCollege	true	WhiteOnly	10971	116708	true	0.5672894400869586	[0.5,0.8,0.3,0.3,0.3]	2	false	I	0.9220924916543412	0.0	48.890995947419505	157.781991894839	37.40600270172033	0.0	0.37030013508601656	
279	4	true	Bachelors	false	WhiteOnly	64383	31486	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	2	false	E	0.3405686915777577	0.0	47.85591985386915	155.7118397077383	38.0960534307539	0.0	0.40480267153769495	
280	4	true	Bachelors	false	BlackOnly	54885	65537	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	D	0.7828767477727511	0.0	44.71401109523718	149.42802219047437	40.19065926984187	0.0	0.5095329634920938	
281	4	true	Graduate	false	BlackOnly	61268	80282	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	B	0.07285948440073986	0.0	38.001184712470135	136.00236942494027	44.66587685835324	0.0	0.7332938429176623	
282	4	false	Bachelors	true	BlackOnly	67981	17011	true	0.9419085518138751	[0.8,0.8,0.8,0.3,0.8]	2	false	E	0.1798394580078012	0.0	36.19962227616402	132.39924455232804	45.866918482557324	0.0	0.793345924127866	
283	4	true	Bachelors	false	WhiteOnly	311553	129266	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	2	false	J	0.9335304675449225	0.0	50.867026001831775	161.73405200366355	36.08864933211215	0.0	0.3044324666056075	
284	4	false	Bachelors	false	Plus2Races	99315	58076	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	D	0.8738593606993398	0.0	43.73416574380805	147.4683314876161	40.843889504127965	0.0	0.5421944752063983	
285	4	true	Bachelors	false	BlackOnly	44706	92809	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	I	0.493880688826538	0.0	46.24525000884799	152.49050001769598	39.169833327434674	0.0	0.4584916663717336	
286	4	true	Graduate	false	Plus2Races	43871	890406	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	H	0.9308919062831331	0.0	52.934715354780444	165.8694307095609	34.710189763479704	0.0	0.23550948817398515	
287	4	false	Graduate	false	WhiteOnly	80593	218603	true	0.9204234728229821	[0.8,0.8,0.8,0.8,0.3]	2	false	G	0.08569240550938728	0.0	47.08112586413226	154.16225172826452	38.612582757245164	0.0	0.4306291378622581	
288	4	false	Bachelors	false	AmerIndianOnly	91170	109977	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	I	0.4260697953689523	0.0	44.563207006319956	149.1264140126399	40.29119532912003	0.0	0.5145597664560015	
289	4	false	Graduate	false	WhiteOnly	98582	133306	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	2	false	D	0.7573108796475716	0.0	36.260564798483074	132.52112959696615	45.82629013434462	0.0	0.7913145067172308	
290	4	false	Graduate	false	BlackOnly	272721	49064	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	H	0.729785896702148	0.0	51.05796913482807	162.11593826965614	35.961353910114624	0.0	0.2980676955057311	
291	4	false	Bachelors	false	WhiteOnly	454482	131554	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	1	false	F	0.5925384350433696	0.0	48.13535750663466	156.27071501326932	37.90976166224356	0.0	0.395488083112178	
292	4	false	HighSchoolOrCollege	false	AmerIndianOnly	60440	118405	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	1	false	H	0.09912240456548616	0.0	40.33998915969937	140.67997831939874	43.10667389353375	0.0	0.6553336946766877	
293	4	true	Bachelors	true	BlackOnly	61399	44541	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	1	false	A	0.5041018793049009	0.0	37.10180379720401	134.20360759440803	45.26546413519732	0.0	0.7632732067598661	
294	4	true	HighSchoolOrCollege	false	BlackOnly	49454	109780	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	A	0.3115211203022842	0.0	38.57496599149519	137.14993198299038	44.28335600566987	0.0	0.7141678002834938	
295	4	true	Bachelors	true	WhiteOnly	91117	102643	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	1	false	G	0.3883541038135583	0.0	43.2660150613614	146.5320301227228	41.155989959092395	0.0	0.5577994979546198	
296	4	true	Graduate	false	BlackOnly	57322	33132	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	1	false	H	0.05842342871405515	0.0	50.92007016562111	161.84014033124222	36.053286556252594	0.0	0.30266432781262964	
297	4	false	HighSchoolOrCollege	false	WhiteOnly	40363	90473	true	0.5672894400869586	[0.5,0.8,0.3,0.3,0.3]	1	false	E	0.20102065172761074	0.0	53.551367906821426	167.10273581364285	34.299088062119054	0.0	0.21495440310595254	
298	4	false	Bachelors	false	Plus2Races	468977	59065	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	F	0.6898976620507846	0.0	40.5871311775319	141.1742623550638	42.94191254831206	0.0	0.6470956274156032	
299	4	false	Bachelors	false	WhiteOnly	474743	51001	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	1	false	C	0.4812314911517973	0.0	39.94703902793007	139.89407805586012	43.36864064804662	0.0	0.6684320324023311	
300	4	false	Bachelors	false	BlackOnly	33042	64863	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	1	false	B	0.4878634886345722	0.0	37.272392795755465	134.54478559151093	45.15173813616302	0.0	0.757586906808151	
301	4	false	Graduate	false	WhiteOnly	25651	571410	true	0.5672894400869586	[0.5,0.8,0.8,0.3,0.3]	1	false	F	0.23518218206971286	0.0	52.738329512638565	165.47665902527712	34.84111365824096	0.0	0.24205568291204788	
302	4	true	Bachelors	false	WhiteOnly	46264	100569	true	0.6720990985064282	[0.8,0.5,0.8,0.3,0.3]	1	false	G	0.38213455886344827	0.0	43.589084865598664	147.17816973119733	40.940610089600895	0.0	0.5470305044800445	
303	4	true	Graduate	false	AsianOnly	98981	32822	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	H	0.7516575324065936	0.0	36.413242091659434	132.82648418331888	45.72450527222704	0.0	0.7862252636113521	
304	4	true	Graduate	false	AsianOnly	78163	21630	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	1	false	G	0.6376064102828926	0.0	37.770647061421556	135.5412941228431	44.81956862571896	0.0	0.740978431285948	
305	4	false	HighSchoolOrCollege	false	BlackOnly	88210	90961	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	1	false	G	0.8694155244845081	0.0	39.74055296823266	139.48110593646533	43.506298021178225	0.0	0.6753149010589111	
306	4	true	HighSchoolOrCollege	false	Plus2Races	68330	61013	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	E	0.738775456329865	0.0	48.659948641749324	157.31989728349865	37.56003423883378	0.0	0.37800171194168913	
307	4	true	Bachelors	false	BlackOnly	61409	80568	true	0.6653085272175364	[0.3,0.5,0.8,0.3,0.8]	1	false	B	0.9313247467557554	0.0	51.72489091402268	163.44978182804536	35.516739390651544	0.0	0.2758369695325773	
308	4	false	Bachelors	false	BlackOnly	270689	114031	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	D	0.4538200659236563	0.0	50.08632932175032	160.17265864350065	36.60911378549979	0.0	0.33045568927498936	
309	4	true	Bachelors	false	AsianOnly	478903	145631	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	1	false	I	0.8551875733081993	0.0	48.34756183188593	156.69512366377188	37.76829211207604	0.0	0.38841460560380214	
310	4	true	HighSchoolOrCollege	false	WhiteOnly	98946	127858	true	0.586439749074951	[0.5,0.5,0.3,0.8,0.3]	1	false	F	0.7304377789761478	0.0	48.36478450152639	156.72956900305277	37.756810332315744	0.0	0.3878405166157872	
311	4	true	Bachelors	false	AsianOnly	374092	796821	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	H	0.7608064079885458	0.0	48.48363792325095	156.9672758465019	37.6775747178327	0.0	0.383878735891635	
312	5	true	HighSchoolOrCollege	false	BlackOnly	132677	78719	true	0.8308249267265675	[0.5,0.5,0.3,0.8,0.8]	3	true	G	0.8480859748207572	0.0	36.3520458749024	132.7040917498048	45.76530275006507	0.0	0.7882651375032534	
313	5	false	HighSchoolOrCollege	false	WhiteOnly	20223	13503	true	0.8239978151504338	[0.8,0.8,0.3,0.3,0.3]	3	true	H	0.09215326303321658	0.0	40.241897130967686	140.48379426193537	43.17206857935488	0.0	0.6586034289677439	
314	5	false	Bachelors	false	Plus2Races	239336	81198	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	I	0.822861000960703	0.0	46.376035694571556	152.7520713891431	39.082642870285625	0.0	0.45413214351428144	
315	5	true	HighSchoolOrCollege	false	WhiteOnly	126517	250105	true	0.8350897188022837	[0.8,0.5,0.3,0.8,0.3]	3	true	E	0.04198118935073347	0.0	49.396270980164104	158.7925419603282	37.06915267989059	0.0	0.3534576339945298	
316	5	false	HighSchoolOrCollege	false	BlackOnly	121669	181267	true	0.9181492193647616	[0.3,0.8,0.3,0.8,0.8]	3	true	H	0.09544856141030633	0.0	40.621403806450886	141.24280761290177	42.91906412903275	0.0	0.6459532064516372	
317	5	false	Low	false	BlackOnly	321565	134605	true	0.97564431879636	[0.8,0.8,0.3,0.8,0.8]	3	true	C	0.5331194040643146	0.0	36.142170484840406	132.2843409696808	45.905219676773065	0.0	0.7952609838386532	
318	5	false	Graduate	false	BlackOnly	65151	652286	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	3	true	F	0.2384057973897319	0.0	37.60703480885524	135.2140696177105	44.92864346076317	0.0	0.7464321730381587	
319	5	false	HighSchoolOrCollege	false	BlackOnly	493862	182141	true	0.97564431879636	[0.8,0.8,0.3,0.8,0.8]	3	true	D	0.6565509980996064	0.0	47.30922891583519	154.61845783167038	38.46051405610987	0.0	0.4230257028054935	
320	5	true	Low	false	BlackOnly	42478	312913	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	3	true	F	0.745210966408124	0.0	41.317044136797584	142.63408827359518	42.45530390880161	0.0	0.6227651954400806	
321	5	true	HighSchoolOrCollege	false	WhiteOnly	335941	58098	true	0.8350897188022837	[0.8,0.5,0.3,0.8,0.3]	3	true	G	0.015840133428882464	0.0	44.81445146393089	149.62890292786176	40.123699024046076	0.0	0.5061849512023038	
322	5	false	HighSchoolOrCollege	false	AsianOnly	28315	67860	true	0.9419085518138751	[0.8,0.8,0.3,0.3,0.8]	3	true	B	0.6916786109968834	0.0	50.91837287483869	161.83674574967736	36.05441808344088	0.0	0.3027209041720438	
323	5	false	HighSchoolOrCollege	false	BlackOnly	29362	138560	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	3	true	J	0.3141184541411107	0.0	53.06828279795363	166.13656559590726	34.621144801364245	0.0	0.23105724006821227	
324	5	false	HighSchoolOrCollege	false	Other	79443	14232	true	0.9181492193647616	[0.3,0.8,0.3,0.8,0.8]	3	true	H	0.42077169573268436	0.0	51.39952251497002	162.79904502994006	35.733651656686646	0.0	0.2866825828343325	
325	5	false	HighSchoolOrCollege	false	BlackOnly	132943	133785	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	3	true	C	0.6338525058026615	0.0	37.54923621987059	135.0984724397412	44.967175853419604	0.0	0.7483587926709802	
326	5	false	Graduate	false	BlackOnly	470389	3847	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	C	0.00538114770702669	0.0	37.227443036015345	134.4548860720307	45.18170464265644	0.0	0.7590852321328219	
327	5	true	Bachelors	false	WhiteOnly	36782	26477	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	3	true	B	0.46886864970517006	0.0	41.16466090305511	142.32932180611022	42.5568927312966	0.0	0.6278446365648298	
328	5	true	Bachelors	false	BlackOnly	41562	83017	true	0.6653085272175364	[0.3,0.5,0.8,0.3,0.8]	3	true	D	0.7226748933125448	0.0	42.01657452636054	144.0331490527211	41.98895031575964	0.0	0.599447515787982	
329	5	true	HighSchoolOrCollege	false	WhiteOnly	43357	27711	true	0.36466425585868595	[0.5,0.5,0.3,0.3,0.3]	3	true	F	0.2643090554955122	0.0	38.232440082447496	136.464880164895	44.51170661170167	0.0	0.7255853305850833	
330	5	true	HighSchoolOrCollege	false	BlackOnly	421727	18627	true	0.8308249267265675	[0.5,0.5,0.3,0.8,0.8]	3	true	B	0.8409395387188773	0.0	49.73454381372865	159.4690876274573	36.843637457514234	0.0	0.3421818728757118	
331	5	true	HighSchoolOrCollege	false	BlackOnly	35367	615522	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	3	true	E	0.8140638835348409	0.0	49.4952429123152	158.9904858246304	37.00317139178986	0.0	0.3501585695894933	
332	5	true	HighSchoolOrCollege	false	WhiteOnly	426497	20154	true	0.586439749074951	[0.3,0.5,0.3,0.8,0.3]	3	true	J	0.7677802760639499	0.0	36.32875540279875	132.6575108055975	45.7808297314675	0.0	0.789041486573375	
333	5	false	HighSchoolOrCollege	false	BlackOnly	94098	35361	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	3	true	I	0.18699525048137455	0.0	44.62928154024305	149.2585630804861	40.24714563983797	0.0	0.5123572819918983	
334	5	false	Bachelors	true	WhiteOnly	28077	14277	true	0.5672894400869586	[0.3,0.8,0.8,0.3,0.3]	2	false	E	0.7471346601156456	0.0	49.43982499155656	158.87964998311313	37.040116672295625	0.0	0.3520058336147813	
335	5	false	Graduate	false	BlackOnly	43241	23261	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	2	false	H	0.13896551808912827	0.0	51.63835441929098	163.27670883858195	35.57443038713935	0.0	0.27872151935696743	
336	5	false	HighSchoolOrCollege	false	BlackOnly	174210	81632	true	0.97564431879636	[0.8,0.8,0.3,0.8,0.8]	2	false	J	0.4374936919406288	0.0	49.5	159.0	37.0	0.0	0.35	
337	5	true	Bachelors	false	BlackOnly	380460	105472	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	2	false	B	0.6753995914213244	0.0	50.9756172298145	161.951234459629	36.016255180123665	0.0	0.3008127590061831	
338	5	false	HighSchoolOrCollege	true	BlackOnly	38725	824364	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	2	false	A	0.389440140941825	0.0	51.04965279329566	162.0993055865913	35.9668981378029	0.0	0.2983449068901448	
339	5	true	HighSchoolOrCollege	false	WhiteOnly	63572	50704	true	0.36466425585868595	[0.5,0.5,0.3,0.3,0.3]	2	false	G	0.17020080733679444	0.0	37.86812950686401	135.73625901372802	44.75458032875733	0.0	0.7377290164378663	
340	5	false	HighSchoolOrCollege	false	BlackOnly	31056	134083	true	0.8195081705943794	[0.3,0.8,0.3,0.3,0.8]	2	false	B	0.36956697331819677	0.0	53.13075146251358	166.26150292502717	34.579499024990945	0.0	0.2289749512495473	
341	5	false	HighSchoolOrCollege	false	WhiteOnly	468308	544	true	0.7640915534102196	[0.3,0.8,0.3,0.8,0.3]	2	false	E	0.5425438982146197	0.0	42.773347438635014	145.54669487727003	41.484435040909986	0.0	0.5742217520454994	
342	5	true	HighSchoolOrCollege	false	WhiteOnly	359704	47464	true	0.586439749074951	[0.3,0.5,0.3,0.8,0.3]	2	false	J	0.48301638785148593	0.0	38.74376989726707	137.48753979453414	44.17082006848862	0.0	0.7085410034244308	
343	5	true	Graduate	false	BlackOnly	113622	9456	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	2	false	I	0.5037533986254918	0.0	42.94180447988673	145.88360895977345	41.37213034674218	0.0	0.5686065173371092	
344	5	true	Graduate	false	BlackOnly	171953	143181	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	2	false	E	0.27770172228867374	0.0	53.757224267765906	167.5144485355318	34.16185048815606	0.0	0.20809252440780324	
345	5	false	HighSchoolOrCollege	true	WhiteOnly	10971	116708	true	0.5672894400869586	[0.3,0.8,0.3,0.3,0.3]	2	false	G	0.9162213880208043	0.0	38.78639518730507	137.57279037461012	44.142403208463286	0.0	0.7071201604231644	
346	5	true	HighSchoolOrCollege	false	WhiteOnly	64383	21486	true	0.36466425585868595	[0.5,0.5,0.3,0.3,0.3]	2	false	G	0.6376039022468765	0.0	36.307297208646574	132.61459441729315	45.79513519423562	0.0	0.7897567597117809	
347	5	true	HighSchoolOrCollege	false	BlackOnly	54885	65537	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	2	false	G	0.8477256915519886	0.0	43.212998332649015	146.42599666529804	41.19133444490066	0.0	0.5595667222450329	
348	5	true	Graduate	false	BlackOnly	61268	80282	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	C	0.7839928693116998	0.0	40.462940411292514	140.92588082258504	43.02470639247166	0.0	0.6512353196235828	
349	5	false	HighSchoolOrCollege	true	BlackOnly	42981	17011	true	0.9419085518138751	[0.8,0.8,0.3,0.3,0.8]	2	false	F	0.6659940351983865	0.0	45.46102586323509	150.9220517264702	39.69264942450994	0.0	0.4846324712254969	
350	5	true	HighSchoolOrCollege	false	WhiteOnly	311553	129266	true	0.586439749074951	[0.5,0.5,0.3,0.8,0.3]	2	false	F	0.5872876911493596	0.0	48.35558962892329	156.7111792578466	37.76294024738447	0.0	0.38814701236922367	
351	5	false	HighSchoolOrCollege	false	Plus2Races	199315	58076	true	0.9181492193647616	[0.3,0.8,0.3,0.8,0.8]	2	false	J	0.2145804911868575	0.0	49.32459266108168	158.64918532216336	37.116938225945546	0.0	0.3558469112972772	
352	5	true	HighSchoolOrCollege	false	BlackOnly	44706	92809	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	2	false	C	0.6685327496412831	0.0	49.5	159.0	37.0	0.0	0.35	
353	5	true	Bachelors	false	Plus2Races	43871	890406	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	D	0.4517132340846407	0.0	38.324588125222604	136.6491762504452	44.450274583184935	0.0	0.7225137291592466	
354	5	false	Bachelors	false	WhiteOnly	355593	218603	true	0.9204234728229821	[0.8,0.8,0.8,0.8,0.3]	2	false	I	0.3447007936800711	0.0	36.10443590411861	132.20887180823723	45.93037606392093	0.0	0.7965188031960464	
355	5	false	Bachelors	false	BlackOnly	91170	109977	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	H	0.3921810674081304	0.0	47.756549037897244	155.5130980757945	38.162300641401835	0.0	0.40811503207009187	
356	5	false	Bachelors	false	WhiteOnly	148582	133306	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	H	0.8187030297147954	0.0	53.30408793678205	166.6081758735641	34.46394137547863	0.0	0.2231970687739317	
357	5	false	Graduate	false	BlackOnly	272721	49064	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	A	0.2288655038369204	0.0	39.60321590845814	139.20643181691628	43.597856061027905	0.0	0.6798928030513952	
358	5	false	HighSchoolOrCollege	false	WhiteOnly	454482	131554	true	0.7640915534102196	[0.5,0.8,0.3,0.8,0.3]	2	false	F	0.6168389848942161	0.0	39.73408728039391	139.46817456078782	43.51060847973739	0.0	0.6755304239868697	
359	5	false	HighSchoolOrCollege	false	BlackOnly	60440	118405	true	0.8195081705943794	[0.3,0.8,0.3,0.3,0.8]	2	false	G	0.9727863139038587	0.0	43.59742053974624	147.19484107949248	40.93505297350251	0.0	0.5467526486751253	
360	5	true	HighSchoolOrCollege	true	BlackOnly	36399	24541	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	2	false	J	0.45609016267261027	0.0	50.988365437237334	161.97673087447467	36.007756375175106	0.0	0.3003878187587554	
361	5	false	HighSchoolOrCollege	false	BlackOnly	49454	109780	true	0.8195081705943794	[0.3,0.8,0.3,0.3,0.8]	2	false	I	0.573745019666465	0.0	38.26205159339055	136.5241031867811	44.4919656044063	0.0	0.724598280220315	
362	5	true	HighSchoolOrCollege	true	WhiteOnly	141117	102643	true	0.586439749074951	[0.3,0.5,0.3,0.8,0.3]	1	false	B	0.284513369906648	0.0	39.717345768450826	139.43469153690165	43.52176948769945	0.0	0.6760884743849725	
363	5	true	Graduate	false	BlackOnly	32322	33132	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	1	false	F	0.31622257071895365	0.0	39.02226758394614	138.04453516789226	43.985154944035905	0.0	0.6992577472017953	
364	5	false	HighSchoolOrCollege	false	WhiteOnly	40363	90473	true	0.5672894400869586	[0.5,0.8,0.3,0.3,0.3]	1	false	E	0.5489893603574911	0.0	40.19700420439764	140.3940084087953	43.20199719706824	0.0	0.6600998598534119	
365	5	false	Bachelors	false	Plus2Races	468977	19065	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	I	0.6820746005829648	0.0	50.029316597688954	160.0586331953779	36.64712226820737	0.0	0.33235611341036825	
366	5	false	HighSchoolOrCollege	false	WhiteOnly	474743	51001	true	0.7640915534102196	[0.3,0.8,0.3,0.8,0.3]	1	false	D	0.31430028569415713	0.0	43.875960217643566	147.75192043528713	40.74935985490429	0.0	0.5374679927452145	
367	5	false	HighSchoolOrCollege	false	BlackOnly	33042	64863	true	0.8195081705943794	[0.3,0.8,0.3,0.3,0.8]	1	false	I	0.7975938599006237	0.0	43.973017696547586	147.94603539309517	40.68465486896827	0.0	0.5342327434484138	
368	5	false	Graduate	false	WhiteOnly	25651	571410	true	0.5672894400869586	[0.5,0.8,0.8,0.3,0.3]	1	false	F	0.1530739982540139	0.0	50.696255236535585	161.39251047307118	36.202496508976274	0.0	0.3101248254488138	
369	5	true	HighSchoolOrCollege	false	WhiteOnly	46264	100569	true	0.6720990985064282	[0.8,0.5,0.3,0.3,0.3]	1	false	B	0.8115952510387524	0.0	36.6965935269874	133.3931870539748	45.535604315341736	0.0	0.7767802157670868	
370	5	true	Graduate	false	Other	348981	32822	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	A	0.3604211129981949	0.0	47.58230631631633	155.16461263263267	38.27846245578911	0.0	0.4139231227894557	
371	5	false	Bachelors	false	BlackOnly	53163	21630	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	1	false	F	0.6959071012846421	0.0	39.26638563533119	138.53277127066238	43.82240957644587	0.0	0.6911204788222935	
372	5	false	HighSchoolOrCollege	false	BlackOnly	88210	40961	true	0.9181492193647616	[0.3,0.8,0.3,0.8,0.8]	1	false	I	0.5606579415225361	0.0	50.78944899506809	161.5788979901362	36.14036733662127	0.0	0.30701836683106354	
373	5	true	HighSchoolOrCollege	false	Plus2Races	68330	51013	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	J	0.41149843887825743	0.0	53.918107490378084	167.83621498075615	34.05459500641461	0.0	0.20272975032073054	
374	5	true	HighSchoolOrCollege	false	BlackOnly	36409	80568	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	A	0.30247562998820443	0.0	49.60880910305832	159.21761820611664	36.92746059796112	0.0	0.346373029898056	
375	5	false	HighSchoolOrCollege	false	BlackOnly	270689	164031	true	0.9181492193647616	[0.3,0.8,0.3,0.8,0.8]	1	false	C	0.8019150939726398	0.0	42.22203975215689	144.44407950431378	41.851973498562074	0.0	0.5925986749281038	
376	5	true	Bachelors	false	AsianOnly	478903	145631	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	D	0.05910796763791559	0.0	40.06216382658168	140.12432765316336	43.291890782278884	0.0	0.6645945391139441	
377	5	true	HighSchoolOrCollege	false	WhiteOnly	73946	127858	true	0.586439749074951	[0.5,0.5,0.3,0.8,0.3]	1	false	B	0.5013967458247889	0.0	46.928930176995834	153.85786035399167	38.714046548669444	0.0	0.43570232743347226	
378	5	true	HighSchoolOrCollege	false	AsianOnly	374092	796821	true	0.8308249267265675	[0.3,0.5,0.3,0.8,0.8]	1	false	F	0.4186704159117829	0.0	41.0396152390043	142.07923047800858	42.64025650733046	0.0	0.6320128253665234	
379	5	false	Graduate	false	BlackOnly	80843	16805	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	1	false	G	0.5521667192614753	0.0	44.05717261637335	148.1143452327467	40.62855158908444	0.0	0.5314275794542217	
380	5	false	Bachelors	false	BlackOnly	146033	95289	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	1	false	E	0.21194954436370106	0.0	52.93778667222182	165.87557334444364	34.70814221851879	0.0	0.23540711092593947	
381	5	false	HighSchoolOrCollege	false	BlackOnly	66740	31254	true	0.8195081705943794	[0.3,0.8,0.3,0.3,0.8]	1	false	A	0.08076023139324107	0.0	47.1428821647212	154.2857643294424	38.57141189018587	0.0	0.4285705945092934	
382	5	false	HighSchoolOrCollege	false	BlackOnly	146947	371119	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	1	false	I	0.9832605660813296	0.0	43.25737022979341	146.51474045958682	41.16175318013773	0.0	0.5580876590068864	
